date,ESP_banking_system_f1__ESP_banking_system_f2
2000-05-04,-0.8518208921456414
2000-05-05,-0.8564232734219588
2000-05-08,-0.8599757378722008
2000-05-09,-0.8627119492324329
2000-05-10,-0.864816244309881
2000-05-11,-0.8664327651366607
2000-05-12,-0.8676735614138487
2000-05-15,-0.8686253821572978
2000-05-16,-0.869355195280517
2000-05-17,-0.8699145906875696
2000-05-18,-0.870343250965469
2000-05-19,-0.8706716651972553
2000-05-22,-0.8709232391150752
2000-05-23,-0.8711159293465116
2000-05-24,-0.87126350543556
2000-05-25,-0.8713765223525671
2000-05-26,-0.8714630687287497
2000-05-29,-0.8715293418593887
2000-05-30,-0.8715800891913799
2000-05-31,-0.8716189470710289
2000-06-01,-0.6358658464296203
2000-06-02,-0.6123813561510388
2000-06-05,-0.5977642603965415
2000-06-06,-0.591431717312892
2000-06-07,-0.5926858548780425
2000-06-08,-0.6006987125791187
2000-06-09,-0.6144928837975967
2000-06-12,-0.6329387658819919
2000-06-13,-0.6547801955146483
2000-06-14,-0.6786944245270783
2000-06-15,-0.703381714473073
2000-06-16,-0.7276677132637526
2000-06-19,-0.7505942920527344
2000-06-20,-0.7714765836511703
2000-06-21,-0.789915239044894
2000-06-22,-0.8057675195458988
2000-06-23,-0.8190915651888196
2000-06-26,-0.8300813169300801
2000-06-27,-0.8390062104259511
2000-06-28,-0.8461635509182348
2000-06-29,-0.8518457295295001
2000-06-30,-0.8563207345142541
2000-07-03,-0.8638795310354026
2000-07-04,-0.8649419668416088
2000-07-05,-0.866041053790775
2000-07-06,-0.8670699182959556
2000-07-07,-0.8679767325646126
2000-07-10,-0.8687453744539919
2000-07-11,-0.869379654222839
2000-07-12,-0.8698931607738691
2000-07-13,-0.8703031526534628
2000-07-14,-0.8706271529552467
2000-07-17,-0.8708812433071664
2000-07-18,-0.8710793643868333
2000-07-19,-0.8712331746078792
2000-07-20,-0.8713521915972008
2000-07-21,-0.8714440556662881
2000-07-24,-0.8715148265973094
2000-07-25,-0.8715692685055736
2000-07-26,-0.8716111026022335
2000-07-27,-0.8716432214393663
2000-07-28,-0.8716678652740166
2000-07-31,-0.871686764410733
2000-08-01,-0.8738104234300372
2000-08-02,-0.8733240511523688
2000-08-03,-0.8729526448005109
2000-08-04,-0.8726691933941815
2000-08-07,-0.8724527204134146
2000-08-08,-0.8722873077719626
2000-08-09,-0.8721608558560219
2000-08-10,-0.8720641542385621
2000-08-11,-0.8719901833188279
2000-08-14,-0.8719335879246398
2000-08-15,-0.8718902794169822
2000-08-16,-0.8718571341806003
2000-08-17,-0.8718317646706568
2000-08-18,-0.8718123452526575
2000-08-21,-0.8717974795355354
2000-08-22,-0.8717860991982798
2000-08-23,-0.8717773867650983
2000-08-24,-0.8717707166190451
2000-08-25,-0.8717656099220618
2000-08-28,-0.8717617001482981
2000-08-29,-0.8717587067233501
2000-08-30,-0.8717564148579439
2000-08-31,-0.8717546601174384
2000-09-01,-0.8760967561353992
2000-09-04,-0.8750529907062871
2000-09-05,-0.8742626161412274
2000-09-06,-0.8736637568046219
2000-09-07,-0.8732091469748401
2000-09-08,-0.8728634672495756
2000-09-11,-0.8726002470491538
2000-09-12,-0.8723995837167453
2000-09-13,-0.8722464662767896
2000-09-14,-0.8721295413381583
2000-09-15,-0.8720402010528151
2000-09-18,-0.8719719059219595
2000-09-19,-0.8719196795433695
2000-09-20,-0.8718797299264225
2000-09-21,-0.871849164519767
2000-09-22,-0.8718257750180207
2000-09-25,-0.8718078743930628
2000-09-26,-0.8717941731858241
2000-09-27,-0.8717836854232949
2000-09-28,-0.8717756569590628
2000-09-29,-0.8717695108286814
2000-10-02,-0.871764805541454
2000-10-03,-0.8735333230387691
2000-10-04,-0.8728835478662702
2000-10-05,-0.8724744549678024
2000-10-06,-0.8722174917706699
2000-10-09,-0.8720553394204797
2000-10-10,-0.8719522286580981
2000-10-11,-0.8718859736301032
2000-10-12,-0.8718428510662624
2000-10-13,-0.8718143689579454
2000-10-16,-0.8717952547825982
2000-10-17,-0.8717822146567197
2000-10-18,-0.8717731724954767
2000-10-19,-0.8717668048487137
2000-10-20,-0.8717622565664991
2000-10-23,-0.871758966592753
2000-10-24,-0.8717565607211482
2000-10-25,-0.8717547850979902
2000-10-26,-0.8717534645951173
2000-10-27,-0.8717524764423215
2000-10-30,-0.8717517332929845
2000-10-31,-0.8717511721781595
2000-11-01,-0.8734043336031159
2000-11-02,-0.8730174765981213
2000-11-03,-0.8727208544070713
2000-11-06,-0.8724935689862576
2000-11-07,-0.8723194458990242
2000-11-08,-0.8721860693535103
2000-11-09,-0.8720839150861421
2000-11-10,-0.8720056804639654
2000-11-13,-0.8719457682449617
2000-11-14,-0.8718998894386508
2000-11-15,-0.8718647581673677
2000-11-16,-0.8718378574252937
2000-11-17,-0.8718172593801332
2000-11-20,-0.8718014875838687
2000-11-21,-0.8717894113565399
2000-11-22,-0.8717801648525946
2000-11-23,-0.8717730850539989
2000-11-24,-0.8717676642712433
2000-11-27,-0.8717635137619935
2000-11-28,-0.8717603358676316
2000-11-29,-0.8717579026748333
2000-11-30,-0.8717560396749848
2000-12-01,-0.8638348178513324
2000-12-04,-0.8655854349844813
2000-12-05,-0.8669712664718009
2000-12-06,-0.8680572900340034
2000-12-07,-0.8689031037012749
2000-12-08,-0.8695589400070731
2000-12-11,-0.8700658486242258
2000-12-12,-0.8704567309480612
2000-12-13,-0.8707576207830496
2000-12-14,-0.8709889363497734
2000-12-15,-0.8711665916452858
2000-12-18,-0.8713029341634562
2000-12-19,-0.8714075125551927
2000-12-20,-0.8714876929969411
2000-12-21,-0.8715491476548222
2000-12-22,-0.8715962382728347
2000-12-25,-0.8716323154475691
2000-12-26,-0.8716599510195221
2000-12-27,-0.8716811179010286
2000-12-28,-0.871697328870148
2000-12-29,-0.8717097434865102
2001-01-01,-0.8717192503308465
2001-01-02,-0.8712910273031926
2001-01-03,-0.8713637901806586
2001-01-04,-0.871433533651482
2001-01-05,-0.871495478436823
2001-01-08,-0.8715479322234376
2001-01-09,-0.8715910470903088
2001-01-10,-0.8716257928944912
2001-01-11,-0.871653414646375
2001-01-12,-0.871675161122097
2001-01-15,-0.8716921621523429
2001-01-16,-0.8717053848313264
2001-01-17,-0.8717156295285426
2001-01-18,-0.8717235442139013
2001-01-19,-0.8717296456417317
2001-01-22,-0.87173434157199
2001-01-23,-0.8717379513081054
2001-01-24,-0.8717407234904075
2001-01-25,-0.8717428509335626
2001-01-26,-0.87174448269904
2001-01-29,-0.8717457337561552
2001-01-30,-0.8717466926240736
2001-01-31,-0.8717474273666153
2001-02-01,-0.8666299733280222
2001-02-02,-0.8672183433940106
2001-02-05,-0.8679041300485232
2001-02-06,-0.8685769690434114
2001-02-07,-0.8691828420160731
2001-02-08,-0.8697018684235345
2001-02-09,-0.8701325122363726
2001-02-12,-0.8704821606086631
2001-02-13,-0.8707617507282223
2001-02-14,-0.8709828767982746
2001-02-15,-0.8711563619006026
2001-02-16,-0.8712916605655592
2001-02-19,-0.8713967087419899
2001-02-20,-0.8714779969566768
2001-02-21,-0.8715407402048284
2001-02-22,-0.8715890764689147
2001-02-23,-0.8716262596105795
2001-02-26,-0.8716548313858069
2001-02-27,-0.8716767675704777
2001-02-28,-0.8716935983690256
2001-03-01,-0.8657454988273023
2001-03-02,-0.867093047038106
2001-03-05,-0.868150876985599
2001-03-06,-0.8689749071741941
2001-03-07,-0.86961390990442
2001-03-08,-0.870107821946552
2001-03-09,-0.870488682699246
2001-03-12,-0.8707818547578133
2001-03-13,-0.8710072335106792
2001-03-14,-0.8711803263963991
2001-03-15,-0.8713131655128523
2001-03-16,-0.8714150554173976
2001-03-19,-0.8714931737776692
2001-03-20,-0.8715530474398396
2001-03-21,-0.8715989262867858
2001-03-22,-0.8716340749107819
2001-03-23,-0.8716609990897409
2001-03-26,-0.8716816210284467
2001-03-27,-0.871697414605655
2001-03-28,-0.8717095095533717
2001-03-29,-0.871718771588611
2001-03-30,-0.8717258639810226
2001-04-02,-0.871731294817923
2001-04-03,-0.8575500538820371
2001-04-04,-0.8607543982743407
2001-04-05,-0.8632635632522523
2001-04-06,-0.8652139636680259
2001-04-09,-0.8667236753308012
2001-04-10,-0.867888868142014
2001-04-11,-0.8687862999493638
2001-04-12,-0.8694764665349707
2001-04-13,-0.870006653361812
2001-04-16,-0.8704136119826525
2001-04-17,-0.8707257937486266
2001-04-18,-0.8709651619857278
2001-04-19,-0.8711486365714326
2001-04-20,-0.8712892322790851
2001-04-23,-0.8713969487824675
2001-04-24,-0.8714794626703846
2001-04-25,-0.8715426633936185
2001-04-26,-0.8715910671491522
2001-04-27,-0.8716281358248856
2001-04-30,-0.8716565223956962
2001-05-01,-0.872411479318177
2001-05-02,-0.8720780004354527
2001-05-03,-0.8718922064263821
2001-05-04,-0.8717933677980216
2001-05-07,-0.8717439755161671
2001-05-08,-0.8717219556383788
2001-05-09,-0.8717145372472755
2001-05-10,-0.8717144749407394
2001-05-11,-0.8717177583596061
2001-05-14,-0.8717222423920565
2001-05-15,-0.8717268383607137
2001-05-16,-0.8717310424715046
2001-05-17,-0.8717346646488564
2001-05-18,-0.8717376751249644
2001-05-21,-0.8717401194548824
2001-05-22,-0.8717420728031193
2001-05-23,-0.8717436164344803
2001-05-24,-0.8717448265164254
2001-05-25,-0.8717457695628904
2001-05-28,-0.8717465013143137
2001-05-29,-0.8717470672746399
2001-05-30,-0.8717475039427041
2001-05-31,-0.8717478402371198
2001-06-01,-0.8611205385766135
2001-06-04,-0.8635237051512649
2001-06-05,-0.8654031968495133
2001-06-06,-0.8668629872532277
2001-06-07,-0.8679923630663504
2001-06-08,-0.868863715006176
2001-06-11,-0.8695346723425648
2001-06-12,-0.8700505839054233
2001-06-13,-0.8704468605890273
2001-06-14,-0.8707510066317073
2001-06-15,-0.8709843050073385
2001-06-18,-0.871163180194125
2001-06-19,-0.8713002822868212
2001-06-20,-0.8714053401687998
2001-06-21,-0.8714858279721192
2001-06-22,-0.8715474829645325
2001-06-25,-0.871594706468793
2001-06-26,-0.8716308733775873
2001-06-27,-0.8716585706169537
2001-06-28,-0.8716797805900558
2001-06-29,-0.8716960221353062
2001-07-02,-0.871708458745722
2001-07-03,-0.8211815369254203
2001-07-04,-0.8332005837521023
2001-07-05,-0.8423460652555335
2001-07-06,-0.8493025736277368
2001-07-09,-0.8546016788935148
2001-07-10,-0.8586429227714598
2001-07-11,-0.8617276815817139
2001-07-12,-0.8640839973814612
2001-07-13,-0.8658848680689181
2001-07-16,-0.8672618049995382
2001-07-17,-0.8683149445640076
2001-07-18,-0.8691206302030187
2001-07-19,-0.8697371230663945
2001-07-20,-0.8702089187219769
2001-07-23,-0.8705700195328981
2001-07-24,-0.8708464209508844
2001-07-25,-0.871058003882377
2001-07-26,-0.8712199769739682
2001-07-27,-0.871343977027031
2001-07-30,-0.8714389092618091
2001-07-31,-0.871511589336847
2001-08-01,-0.8606640840276152
2001-08-02,-0.8631658542803582
2001-08-03,-0.8651244956213077
2001-08-06,-0.8666469152512405
2001-08-07,-0.8678253908249839
2001-08-08,-0.8687349912726633
2001-08-09,-0.8694356101969267
2001-08-10,-0.8699744496862848
2001-08-13,-0.8703884072497626
2001-08-14,-0.8707061639787613
2001-08-15,-0.8709499260973503
2001-08-16,-0.8711368377834404
2001-08-17,-0.8712801075952106
2001-08-20,-0.8713898963187869
2001-08-21,-0.8714740112858257
2001-08-22,-0.871538446344575
2001-08-23,-0.8715878001251738
2001-08-24,-0.8716255990896042
2001-08-27,-0.8716545465061207
2001-08-28,-0.8716767140270439
2001-08-29,-0.8716936889250768
2001-08-30,-0.8717066871490075
2001-08-31,-0.8717166400744945
2001-09-03,-0.8505078343590822
2001-09-04,-0.8554547734450711
2001-09-05,-0.8592618337637412
2001-09-06,-0.862182983577639
2001-09-07,-0.8644223348608342
2001-09-10,-0.8661381459267705
2001-09-11,-0.8674524335019076
2001-09-12,-0.8684589894365771
2001-09-13,-0.8692297900348126
2001-09-14,-0.869820018485344
2001-09-17,-0.8702719601375042
2001-09-18,-0.8706180068820584
2001-09-19,-0.8708829672829086
2001-09-20,-0.8710858397924988
2001-09-21,-0.8712411724715936
2001-09-24,-0.8713601050222956
2001-09-25,-0.8714511670797866
2001-09-26,-0.8715208896474635
2001-09-27,-0.8715742733529699
2001-09-28,-0.8716151470247183
2001-10-01,-0.8716464422653865
2001-10-02,0.1930210438863314
2001-10-03,0.24166206177750454
2001-10-04,0.2914138688096519
2001-10-05,0.3420657099899856
2001-10-08,0.3931570159558905
2001-10-09,0.44400054885136087
2001-10-10,0.4937302293061161
2001-10-11,0.5413876645939162
2001-10-12,0.5860363331593554
2001-10-15,0.6268799539889941
2001-10-16,0.6633566980647677
2001-10-17,0.6951875549134428
2001-10-18,0.7223725458050329
2001-10-19,0.7451445886618857
2001-10-22,0.7639002519933321
2001-10-23,0.7791270985835804
2001-10-24,0.7913415488427924
2001-10-25,0.8010436642079413
2001-10-26,0.8086892218392836
2001-10-29,0.8146760628265572
2001-10-30,0.8193405898357913
2001-10-31,0.822960573342375
2001-11-01,0.8225333027253259
2001-11-02,0.8242941520005325
2001-11-05,0.8260794446907298
2001-11-06,0.8277298947823338
2001-11-07,0.8291724931499549
2001-11-08,0.8303881881017812
2001-11-09,0.8313871906894835
2001-11-12,0.8321935055383877
2001-11-13,0.8328358258173516
2001-11-14,0.8333425696089637
2001-11-15,0.8337394688390103
2001-11-16,0.8340486456773377
2001-11-19,0.8342884994438896
2001-11-20,0.8344739940048322
2001-11-21,0.8346171092715318
2001-11-22,0.8347273282971029
2001-11-23,0.8348120957722314
2001-11-26,0.8348772204464027
2001-11-27,0.8349272139179411
2001-11-28,0.8349655682669413
2001-11-29,0.8349949794327322
2001-11-30,0.8350175246313412
2001-12-03,0.8325617851646774
2001-12-04,0.8331453065895029
2001-12-05,0.833595821724466
2001-12-06,0.8339429352017125
2001-12-07,0.8342099645003327
2001-12-10,0.8344151491393788
2001-12-11,0.8345726762702325
2001-12-12,0.834693536485152
2001-12-13,0.8347862190158226
2001-12-14,0.8348572668093749
2001-12-17,0.8349117146133904
2001-12-18,0.8349534319494469
2001-12-19,0.8349853900857623
2001-12-20,0.8350098689859775
2001-12-21,0.8350286172388436
2001-12-24,0.83504297537109
2001-12-25,0.8350539707657223
2001-12-26,0.8350623906307373
2001-12-27,0.8350688380399622
2001-12-28,0.8350737749416427
2001-12-31,0.8350775551471061
2002-01-01,0.8361964221170917
2002-01-02,0.835930320489211
2002-01-03,0.8357290861758366
2002-01-04,0.8355767568624702
2002-01-07,0.8354611563079459
2002-01-08,0.8353732538456765
2002-01-09,0.8353063085591358
2002-01-10,0.8352552618835981
2002-01-11,0.8352163013181545
2002-01-14,0.835186543533637
2002-01-15,0.8351638019300724
2002-01-16,0.8351464146976052
2002-01-17,0.8351331167333843
2002-01-18,0.8351229436749104
2002-01-21,0.8351151596597299
2002-01-22,0.8351092027419198
2002-01-23,0.8351046435276179
2002-01-24,0.8351011537553067
2002-01-25,0.8350984823866301
2002-01-28,0.8350964373867568
2002-01-29,0.8350948718252069
2002-01-30,0.8350936732636614
2002-01-31,0.8350927556481537
2002-02-01,0.8402055105780398
2002-02-04,0.8389747091274299
2002-02-05,0.8380438185930712
2002-02-06,0.8373391597002906
2002-02-07,0.8368046102690722
2002-02-08,0.8363983579537964
2002-02-11,0.8360891352737922
2002-02-12,0.835853471598923
2002-02-13,0.8356736867012131
2002-02-14,0.8355364206718409
2002-02-15,0.8354315514101989
2002-02-18,0.8353513930532753
2002-02-19,0.8352900991659777
2002-02-20,0.8352432161401055
2002-02-21,0.8352073475171347
2002-02-22,0.8351799007383601
2002-02-25,0.8351588954899107
2002-02-26,0.8351428182969882
2002-02-27,0.8351305119847013
2002-02-28,0.8351210915109581
2002-03-01,0.8333681104628551
2002-03-04,0.833768695044357
2002-03-05,0.8340769378439427
2002-03-06,0.8343135572697191
2002-03-07,0.8344950809581417
2002-03-08,0.8346342718626485
2002-03-11,0.8347409643512954
2002-03-12,0.8348227241927034
2002-03-13,0.8348853650524576
2002-03-14,0.8349333503421956
2002-03-15,0.8349701045732356
2002-03-18,0.8349982538695505
2002-03-19,0.8350198113486562
2002-03-20,0.8350363197748212
2002-03-21,0.835048961198851
2002-03-22,0.8350586411473664
2002-03-25,0.835066053224683
2002-03-26,0.8350717286585335
2002-03-27,0.8350760742835456
2002-03-28,0.835079401651897
2002-03-29,0.8350819493386802
2002-04-01,0.8350839000298688
2002-04-02,0.8301088877236269
2002-04-03,0.8312646649986668
2002-04-04,0.8321553261436453
2002-04-05,0.8328397545118569
2002-04-08,0.8333652005862009
2002-04-09,0.8337683162400313
2002-04-10,0.8340774264337805
2002-04-11,0.8343143653199543
2002-04-12,0.8344959335571642
2002-04-15,0.8346350421505067
2002-04-16,0.8347416037484179
2002-04-17,0.834823223755585
2002-04-18,0.8348857344015884
2002-04-19,0.8349336064557693
2002-04-22,0.834970266066937
2002-04-23,0.83499833828061
2002-04-24,0.8350198340259963
2002-04-25,0.8350362935951587
2002-04-26,0.8350488966799148
2002-04-29,0.8350585467278671
