date,ESP_macro_f1__ESP_macro_f2
2022-07-06,-0.26712602347685577
2022-07-07,-0.26556056073514067
2022-07-08,-0.2641216736051121
2022-07-11,-0.2627997742921064
2022-07-12,-0.2615858632633139
2022-07-13,-0.2604715176054147
2022-07-14,-0.2594488753613079
2022-07-15,-0.258510616533776
2022-07-18,-0.25764994142761755
2022-07-19,-0.2568605469717119
2022-07-20,-0.25613660161734125
2022-07-21,-0.2554727193531124
2022-07-22,-0.25486393331404267
2022-07-25,-0.25430566939642496
2022-07-26,-0.25379372022402175
2022-07-27,-0.2533242197474057
2022-07-28,-0.25289361869867477
2022-07-29,-0.2524986610695793
2022-08-01,-0.25213636173302234
2022-08-02,-0.27960987566099094
2022-08-03,-0.27724696808280797
2022-08-04,-0.275056442912639
2022-08-05,-0.2730254539782784
2022-08-08,-0.27114334286265046
2022-08-09,-0.2694000472973178
2022-08-10,-0.2677860731943056
2022-08-11,-0.26629247670072326
2022-08-12,-0.2649108450869696
2022-08-15,-0.26363327664279484
2022-08-16,-0.2624523598297439
2022-08-17,-0.26136115192509457
2022-08-18,-0.2603531573749877
2022-08-19,-0.25942230605471955
2022-08-22,-0.2585629316130862
2022-08-23,-0.25776975005607095
2022-08-24,-0.2570378387037071
2022-08-25,-0.2563626156331673
2022-08-26,-0.2557398197014242
2022-08-29,-0.25516549122248094
2022-08-30,-0.2546359533573695
2022-08-31,-0.25414779425995254
2022-09-01,-0.2532612052939287
2022-09-02,-0.25288194343690007
2022-09-05,-0.2525312824254467
2022-09-06,-0.2522082077172907
2022-09-07,-0.2519105899074814
2022-09-08,-0.25163645108697796
2022-09-09,-0.2513839627733255
2022-09-12,-0.25115143530685013
2022-09-13,-0.2509373078473447
2022-09-14,-0.25074013901053516
2022-09-15,-0.25055859811621095
2022-09-16,-0.25039145701864296
2022-09-19,-0.25023758248958594
2022-09-20,-0.25009592912420353
2022-09-21,-0.2499655327405994
2022-09-22,-0.24984550424422175
2022-09-23,-0.2497350239291825
2022-09-26,-0.24963333618945327
2022-09-27,-0.24953974461392603
2022-09-28,-0.24945360744042877
2022-09-29,-0.2493743333449383
2022-09-30,-0.2493013775434086
2022-10-03,-0.26532887566217755
2022-10-04,-0.2640075969944973
2022-10-05,-0.2627944434823286
2022-10-06,-0.26167462246928935
2022-10-07,-0.2606411652901176
2022-10-10,-0.2596876324335547
2022-10-11,-0.2588080329837824
2022-10-12,-0.25799679756422556
2022-10-13,-0.2572487526101298
2022-10-14,-0.25655909565172985
2022-10-17,-0.2559233716502215
2022-10-18,-0.2553374504155168
2022-10-19,-0.25479750512070887
2022-10-20,-0.2542999919159691
2022-10-21,-0.25384163063419835
2022-10-24,-0.2534193865720318
2022-10-25,-0.2530304533226196
2022-10-26,-0.2526722366308378
2022-10-27,-0.2523423392370612
2022-10-28,-0.25203854667221715
2022-10-31,-0.2517588139643878
2022-11-01,-0.2517044222581728
2022-11-02,-0.25145308299587044
2022-11-03,-0.2512199042307792
2022-11-04,-0.25100521316531854
2022-11-07,-0.25080756689674644
2022-11-08,-0.2506256217827345
2022-11-09,-0.25045813857125687
2022-11-10,-0.25030397459399856
2022-11-11,-0.250162076426144
2022-11-14,-0.25003147307493734
2022-11-15,-0.24991126966391886
2022-11-16,-0.24980064158049964
2022-11-17,-0.24969882905605162
2022-11-18,-0.24960513214923497
2022-11-21,-0.24951890610485028
2022-11-22,-0.24943955706203938
2022-11-23,-0.24936653808718662
2022-11-24,-0.24929934550835015
2022-11-25,-0.24923751552948692
2022-11-28,-0.24918062110412142
2022-11-29,-0.24912826904942686
2022-11-30,-0.24908009738295483
2022-12-01,-0.2592803521862226
2022-12-02,-0.25842705401410077
2022-12-05,-0.25764534824818397
2022-12-06,-0.25692483875605615
2022-12-07,-0.25626079905251076
2022-12-08,-0.2556488861413603
2022-12-09,-0.25508507895703014
2022-12-12,-0.25456565607882364
2022-12-13,-0.2540871749594865
2022-12-14,-0.25364645236453853
2022-12-15,-0.25324054598502665
2022-12-16,-0.25286673718343977
2022-12-19,-0.2525225148288694
2022-12-20,-0.25220556017491014
2022-12-21,-0.25191373273213047
2022-12-22,-0.2516450570860601
2022-12-23,-0.2513977106114172
2022-12-26,-0.2511700120336154
2022-12-27,-0.2509604107893522
2022-12-28,-0.25076747713919256
2022-12-29,-0.25058989298645223
2022-12-30,-0.25042644335828235
2023-01-02,-0.25027600850661114
2023-01-03,-0.2593398534152557
2023-01-04,-0.25849319444545465
2023-01-05,-0.25770729234638756
2023-01-06,-0.2569828074888309
2023-01-09,-0.2563150772519749
2023-01-10,-0.2556997424497407
2023-01-11,-0.2551327654367316
2023-01-12,-0.2546104086069121
2023-01-13,-0.25412921377342196
2023-01-16,-0.25368598270826764
2023-01-17,-0.25327775881928716
2023-01-18,-0.2529018099325675
2023-01-19,-0.25255561214305383
2023-01-20,-0.2522368346920917
2023-01-23,-0.25194332582786083
2023-01-24,-0.25167309960287526
2023-01-25,-0.25142432356179145
2023-01-26,-0.2511953072725184
2023-01-27,-0.25098449165393405
2023-01-30,-0.2507904390542731
2023-01-31,-0.2506118240353591
2023-02-01,-0.2510185970457526
2023-02-02,-0.2508223409892956
