date,ESP_macro_f1,ESP_macro_f2
1999-02-01,-1.030215261018214,1.0253090363908168
1999-02-02,-1.0344255714412292,0.9997546407248966
1999-02-03,-1.0344562936447437,0.9997546407236263
1999-02-04,-1.0344565164538517,0.9997546407236263
1999-02-05,-1.034456518069676,0.9997546407236263
1999-02-08,-1.0344565180813943,0.9997546407236263
1999-02-09,-1.0344565180814793,0.9997546407236263
1999-02-10,-1.03445651808148,0.9997546407236263
1999-02-11,-1.03445651808148,0.9997546407236263
1999-02-12,-1.03445651808148,0.9997546407236263
1999-02-15,-1.03445651808148,0.9997546407236263
1999-02-16,-1.03445651808148,0.9997546407236263
1999-02-17,-1.03445651808148,0.9997546407236263
1999-02-18,-1.03445651808148,0.9997546407236263
1999-02-19,-1.03445651808148,0.9997546407236263
1999-02-22,-1.03445651808148,0.9997546407236263
1999-02-23,-1.03445651808148,0.9997546407236263
1999-02-24,-1.03445651808148,0.9997546407236263
1999-02-25,-1.03445651808148,0.9997546407236263
1999-02-26,-1.03445651808148,0.9997546407236263
1999-03-01,-1.039970813437935,0.8619039198384434
1999-03-02,-1.0344968194809059,0.9996699220787312
1999-03-03,-1.0344574369040769,0.9996699220876396
1999-03-04,-1.0344571513158898,0.9996699220876396
1999-03-05,-1.0344571492447894,0.9996699220876396
1999-03-08,-1.0344571492297696,0.9996699220876396
1999-03-09,-1.0344571492296606,0.9996699220876396
1999-03-10,-1.0344571492296597,0.9996699220876396
1999-03-11,-1.0344571492296597,0.9996699220876396
1999-03-12,-1.0344571492296597,0.9996699220876396
1999-03-15,-1.0344571492296597,0.9996699220876396
1999-03-16,-1.0344571492296597,0.9996699220876396
1999-03-17,-1.0344571492296597,0.9996699220876396
1999-03-18,-1.0344571492296597,0.9996699220876396
1999-03-19,-1.0344571492296597,0.9996699220876396
1999-03-22,-1.0344571492296597,0.9996699220876396
1999-03-23,-1.0344571492296597,0.9996699220876396
1999-03-24,-1.0344571492296597,0.9996699220876396
1999-03-25,-1.0344571492296597,0.9996699220876396
1999-03-26,-1.0344571492296597,0.9996699220876396
1999-03-29,-1.0344571492296597,0.9996699220876396
1999-03-30,-1.0344571492296597,0.9996699220876396
1999-03-31,-1.0739374517201814,1.1532552441918014
1999-04-01,-1.0347322078309154,0.9997519539919058
1999-04-02,-1.034463373629831,0.999751953985493
1999-04-05,-1.034461424794643,0.999751953985493
1999-04-06,-1.0344614106616232,0.999751953985493
1999-04-07,-1.0344614105591297,0.999751953985493
1999-04-08,-1.0344614105583865,0.999751953985493
1999-04-09,-1.034461410558381,0.999751953985493
1999-04-12,-1.034461410558381,0.999751953985493
1999-04-13,-1.034461410558381,0.999751953985493
1999-04-14,-1.034461410558381,0.999751953985493
1999-04-15,-1.034461410558381,0.999751953985493
1999-04-16,-1.034461410558381,0.999751953985493
1999-04-19,-1.034461410558381,0.999751953985493
1999-04-20,-1.034461410558381,0.999751953985493
1999-04-21,-1.034461410558381,0.999751953985493
1999-04-22,-1.034461410558381,0.999751953985493
1999-04-23,-1.034461410558381,0.999751953985493
1999-04-26,-1.034461410558381,0.999751953985493
1999-04-27,-1.034461410558381,0.999751953985493
1999-04-28,-1.034461410558381,0.999751953985493
1999-04-29,-1.034461410558381,0.999751953985493
1999-04-30,-1.012992301771446,1.336173149466676
1999-05-03,-1.0342984396318124,0.9998611127896858
1999-05-04,-1.0344578987486386,0.9998611127783287
1999-05-05,-1.0344590554243092,0.9998611127783287
1999-05-06,-1.0344590638125988,0.9998611127783287
1999-05-07,-1.0344590638734312,0.9998611127783287
1999-05-10,-1.0344590638738724,0.9998611127783287
1999-05-11,-1.0344590638738755,0.9998611127783287
1999-05-12,-1.0344590638738755,0.9998611127783287
1999-05-13,-1.0344590638738755,0.9998611127783287
1999-05-14,-1.0344590638738755,0.9998611127783287
1999-05-17,-1.0344590638738755,0.9998611127783287
1999-05-18,-1.0344590638738755,0.9998611127783287
1999-05-19,-1.0344590638738755,0.9998611127783287
1999-05-20,-1.0344590638738755,0.9998611127783287
1999-05-21,-1.0344590638738755,0.9998611127783287
1999-05-24,-1.0344590638738755,0.9998611127783287
1999-05-25,-1.0344590638738755,0.9998611127783287
1999-05-26,-1.0344590638738755,0.9998611127783287
1999-05-27,-1.0344590638738755,0.9998611127783287
1999-05-28,-1.0344590638738755,0.9998611127783287
1999-05-31,-1.031575771380955,0.9825978269377792
1999-06-01,-1.0344377495093766,0.9998561907393738
1999-06-02,-1.0344585918161793,0.9998561907402884
1999-06-03,-1.0344587429703362,0.9998561907402884
1999-06-04,-1.0344587440665147,0.9998561907402884
1999-06-07,-1.0344587440744644,0.9998561907402884
1999-06-08,-1.0344587440745219,0.9998561907402884
1999-06-09,-1.0344587440745223,0.9998561907402884
1999-06-10,-1.0344587440745223,0.9998561907402884
1999-06-11,-1.0344587440745223,0.9998561907402884
1999-06-14,-1.0344587440745223,0.9998561907402884
1999-06-15,-1.0344587440745223,0.9998561907402884
1999-06-16,-1.0344587440745223,0.9998561907402884
1999-06-17,-1.0344587440745223,0.9998561907402884
1999-06-18,-1.0344587440745223,0.9998561907402884
1999-06-21,-1.0344587440745223,0.9998561907402884
1999-06-22,-1.0344587440745223,0.9998561907402884
1999-06-23,-1.0344587440745223,0.9998561907402884
1999-06-24,-1.0344587440745223,0.9998561907402884
1999-06-25,-1.0344587440745223,0.9998561907402884
1999-06-28,-1.0344587440745223,0.9998561907402884
1999-06-29,-1.0344587440745223,0.9998561907402884
1999-06-30,-0.994247923862424,0.8393631911275662
1999-07-01,-1.0341446405774823,0.9997959564118337
1999-07-02,-1.0344517588047866,0.9997959564226421
1999-07-05,-1.0344539870425296,0.9997959564226421
1999-07-06,-1.0344540032018847,0.9997959564226421
1999-07-07,-1.0344540033190734,0.9997959564226421
1999-07-08,-1.0344540033199232,0.9997959564226421
1999-07-09,-1.0344540033199296,0.9997959564226421
1999-07-12,-1.0344540033199296,0.9997959564226421
1999-07-13,-1.0344540033199296,0.9997959564226421
1999-07-14,-1.0344540033199296,0.9997959564226421
1999-07-15,-1.0344540033199296,0.9997959564226421
1999-07-16,-1.0344540033199296,0.9997959564226421
1999-07-19,-1.0344540033199296,0.9997959564226421
1999-07-20,-1.0344540033199296,0.9997959564226421
1999-07-21,-1.0344540033199296,0.9997959564226421
1999-07-22,-1.0344540033199296,0.9997959564226421
1999-07-23,-1.0344540033199296,0.9997959564226421
1999-07-26,-1.0344540033199296,0.9997959564226421
1999-07-27,-1.0344540033199296,0.9997959564226421
1999-07-28,-1.0344540033199296,0.9997959564226421
1999-07-29,-1.0344540033199296,0.9997959564226421
1999-07-30,-1.0344540033199296,0.9997959564226421
1999-08-02,-1.0223771130171038,0.9570834122030445
1999-08-03,-1.0343634078172108,0.9997773442083177
1999-08-04,-1.0344518790708843,0.9997773442106714
1999-08-05,-1.0344525207521997,0.9997773442106714
1999-08-06,-1.0344525254057122,0.9997773442106714
1999-08-09,-1.0344525254394599,0.9997773442106714
1999-08-10,-1.0344525254397046,0.9997773442106714
1999-08-11,-1.0344525254397063,0.9997773442106714
1999-08-12,-1.0344525254397063,0.9997773442106714
1999-08-13,-1.0344525254397063,0.9997773442106714
1999-08-16,-1.0344525254397063,0.9997773442106714
1999-08-17,-1.0344525254397063,0.9997773442106714
1999-08-18,-1.0344525254397063,0.9997773442106714
1999-08-19,-1.0344525254397063,0.9997773442106714
1999-08-20,-1.0344525254397063,0.9997773442106714
1999-08-23,-1.0344525254397063,0.9997773442106714
1999-08-24,-1.0344525254397063,0.9997773442106714
1999-08-25,-1.0344525254397063,0.9997773442106714
1999-08-26,-1.0344525254397063,0.9997773442106714
1999-08-27,-1.0344525254397063,0.9997773442106714
1999-08-30,-1.0344525254397063,0.9997773442106714
1999-08-31,-1.0360152447229813,0.9925211623715601
1999-09-01,-1.0344640234586224,0.9997740778054841
1999-09-02,-1.0344527993525607,0.9997740778058628
1999-09-03,-1.0344527179560603,0.9997740778058628
1999-09-06,-1.0344527173657685,0.9997740778058628
1999-09-07,-1.0344527173614877,0.9997740778058628
1999-09-08,-1.0344527173614566,0.9997740778058628
1999-09-09,-1.0344527173614564,0.9997740778058628
1999-09-10,-1.0344527173614564,0.9997740778058628
1999-09-13,-1.0344527173614564,0.9997740778058628
1999-09-14,-1.0344527173614564,0.9997740778058628
1999-09-15,-1.0344527173614564,0.9997740778058628
1999-09-16,-1.0344527173614564,0.9997740778058628
1999-09-17,-1.0344527173614564,0.9997740778058628
1999-09-20,-1.0344527173614564,0.9997740778058628
1999-09-21,-1.0344527173614564,0.9997740778058628
1999-09-22,-1.0344527173614564,0.9997740778058628
1999-09-23,-1.0344527173614564,0.9997740778058628
1999-09-24,-1.0344527173614564,0.9997740778058628
1999-09-27,-1.0344527173614564,0.9997740778058628
1999-09-28,-1.0344527173614564,0.9997740778058628
1999-09-29,-1.0344527173614564,0.9997740778058628
1999-09-30,-1.0433258228142945,1.0351944203293368
1999-10-01,-1.0345173203607014,0.9997892688785976
1999-10-04,-1.034454253084881,0.9997892688768626
1999-10-05,-1.0344537957596527,0.9997892688768626
1999-10-06,-1.0344537924431072,0.9997892688768626
1999-10-07,-1.0344537924190553,0.9997892688768626
1999-10-08,-1.034453792418881,0.9997892688768626
1999-10-11,-1.0344537924188797,0.9997892688768626
1999-10-12,-1.0344537924188797,0.9997892688768626
1999-10-13,-1.0344537924188797,0.9997892688768626
1999-10-14,-1.0344537924188797,0.9997892688768626
1999-10-15,-1.0344537924188797,0.9997892688768626
1999-10-18,-1.0344537924188797,0.9997892688768626
1999-10-19,-1.0344537924188797,0.9997892688768626
1999-10-20,-1.0344537924188797,0.9997892688768626
1999-10-21,-1.0344537924188797,0.9997892688768626
1999-10-22,-1.0344537924188797,0.9997892688768626
1999-10-25,-1.0344537924188797,0.9997892688768626
1999-10-26,-1.0344537924188797,0.9997892688768626
1999-10-27,-1.0344537924188797,0.9997892688768626
1999-10-28,-1.0344537924188797,0.9997892688768626
1999-10-29,-1.0344537924188797,0.9997892688768626
1999-11-01,-1.0260071227923284,0.9171138046550482
1999-11-02,-1.0343907597966309,0.9997495775046111
1999-11-03,-1.0344523111064643,0.9997495775094711
1999-11-04,-1.0344527575200821,0.9997495775094711
1999-11-05,-1.0344527607575003,0.9997495775094711
1999-11-08,-1.0344527607809781,0.9997495775094711
1999-11-09,-1.0344527607811485,0.9997495775094711
1999-11-10,-1.0344527607811498,0.9997495775094711
1999-11-11,-1.0344527607811498,0.9997495775094711
1999-11-12,-1.0344527607811498,0.9997495775094711
1999-11-15,-1.0344527607811498,0.9997495775094711
1999-11-16,-1.0344527607811498,0.9997495775094711
1999-11-17,-1.0344527607811498,0.9997495775094711
1999-11-18,-1.0344527607811498,0.9997495775094711
1999-11-19,-1.0344527607811498,0.9997495775094711
1999-11-22,-1.0344527607811498,0.9997495775094711
1999-11-23,-1.0344527607811498,0.9997495775094711
1999-11-24,-1.0344527607811498,0.9997495775094711
1999-11-25,-1.0344527607811498,0.9997495775094711
1999-11-26,-1.0344527607811498,0.9997495775094711
1999-11-29,-1.0344527607811498,0.9997495775094711
1999-11-30,-1.042240263588308,0.5152069246051867
1999-12-01,-1.0345095469683319,0.9990580198780569
1999-12-02,-1.0344541100694975,0.9990580199492398
1999-12-03,-1.0344537080706064,0.9990580199492398
1999-12-06,-1.03445370515529,0.9990580199492398
1999-12-07,-1.0344537051341478,0.9990580199492398
1999-12-08,-1.0344537051339948,0.9990580199492398
1999-12-09,-1.0344537051339935,0.9990580199492398
1999-12-10,-1.0344537051339935,0.9990580199492398
1999-12-13,-1.0344537051339935,0.9990580199492398
1999-12-14,-1.0344537051339935,0.9990580199492398
1999-12-15,-1.0344537051339935,0.9990580199492398
1999-12-16,-1.0344537051339935,0.9990580199492398
1999-12-17,-1.0344537051339935,0.9990580199492398
1999-12-20,-1.0344537051339935,0.9990580199492398
1999-12-21,-1.0344537051339935,0.9990580199492398
1999-12-22,-1.0344537051339935,0.9990580199492398
1999-12-23,-1.0344537051339935,0.9990580199492398
1999-12-24,-1.0344537051339935,0.9990580199492398
1999-12-27,-1.0344537051339935,0.9990580199492398
1999-12-28,-1.0344537051339935,0.9990580199492398
1999-12-29,-1.0344537051339935,0.9990580199492398
1999-12-30,-1.0344537051339935,0.9990580199492398
1999-12-31,-0.9827215459692817,0.44006472609591374
2000-01-03,-1.0340419398975484,0.9951732941177986
2000-01-04,-1.0344440143614002,0.995173294223481
2000-01-05,-1.0344469319407983,0.995173294223481
2000-01-06,-1.0344469530993348,0.995173294223481
2000-01-07,-1.0344469532527776,0.995173294223481
2000-01-10,-1.0344469532538905,0.995173294223481
2000-01-11,-1.0344469532538987,0.995173294223481
2000-01-12,-1.0344469532538987,0.995173294223481
2000-01-13,-1.0344469532538987,0.995173294223481
2000-01-14,-1.0344469532538987,0.995173294223481
2000-01-17,-1.0344469532538987,0.995173294223481
2000-01-18,-1.0344469532538987,0.995173294223481
2000-01-19,-1.0344469532538987,0.995173294223481
2000-01-20,-1.0344469532538987,0.995173294223481
2000-01-21,-1.0344469532538987,0.995173294223481
2000-01-24,-1.0344469532538987,0.995173294223481
2000-01-25,-1.0344469532538987,0.995173294223481
2000-01-26,-1.0344469532538987,0.995173294223481
2000-01-27,-1.0344469532538987,0.995173294223481
2000-01-28,-1.0344469532538987,0.995173294223481
2000-01-31,-1.0204026618102058,0.6203760587917118
2000-02-01,-1.03434110208312,0.9877190140810399
2000-02-02,-1.034444280424209,0.9877190141201729
2000-02-03,-1.0344450287919928,0.9877190141201729
2000-02-04,-1.034445034219203,0.9877190141201729
2000-02-07,-1.0344450342585616,0.9877190141201729
2000-02-08,-1.034445034258847,0.9877190141201729
2000-02-09,-1.0344450342588491,0.9877190141201729
2000-02-10,-1.0344450342588491,0.9877190141201729
2000-02-11,-1.0344450342588491,0.9877190141201729
2000-02-14,-1.0344450342588491,0.9877190141201729
2000-02-15,-1.0344450342588491,0.9877190141201729
2000-02-16,-1.0344450342588491,0.9877190141201729
2000-02-17,-1.0344450342588491,0.9877190141201729
2000-02-18,-1.0344450342588491,0.9877190141201729
2000-02-21,-1.0344450342588491,0.9877190141201729
2000-02-22,-1.0344450342588491,0.9877190141201729
2000-02-23,-1.0344450342588491,0.9877190141201729
2000-02-24,-1.0344450342588491,0.9877190141201729
2000-02-25,-1.0344450342588491,0.9877190141201729
2000-02-28,-1.0344450342588491,0.9877190141201729
2000-02-29,-1.0424120531703815,-1.382089397902782
2000-03-01,-1.0345032313927458,-0.9936708182277219
2000-03-02,-1.0344465319274017,-0.9936708182153308
2000-03-03,-1.0344461207738083,-0.9936708182153308
2000-03-06,-1.0344461177921016,-0.9936708182153308
2000-03-07,-1.0344461177704782,-0.9936708182153308
2000-03-08,-1.0344461177703212,-0.9936708182153308
2000-03-09,-1.0344461177703201,-0.9936708182153308
2000-03-10,-1.0344461177703201,-0.9936708182153308
2000-03-13,-1.0344461177703201,-0.9936708182153308
2000-03-14,-1.0344461177703201,-0.9936708182153308
2000-03-15,-1.0344461177703201,-0.9936708182153308
2000-03-16,-1.0344461177703201,-0.9936708182153308
2000-03-17,-1.0344461177703201,-0.9936708182153308
2000-03-20,-1.0344461177703201,-0.9936708182153308
2000-03-21,-1.0344461177703201,-0.9936708182153308
2000-03-22,-1.0344461177703201,-0.9936708182153308
2000-03-23,-1.0344461177703201,-0.9936708182153308
2000-03-24,-1.0344461177703201,-0.9936708182153308
2000-03-27,-1.0344461177703201,-0.9936708182153308
2000-03-28,-1.0344461177703201,-0.9936708182153308
2000-03-29,-1.0344461177703201,-0.9936708182153308
2000-03-30,-1.0344461177703201,-0.9936708182153308
2000-03-31,-1.0735045355281039,-1.4778119338674869
2000-04-03,-1.034719178220627,-0.9971235575328974
2000-04-04,-1.0344530672659003,-0.9971235575188766
2000-04-05,-1.03445113816443,-0.9971235575188766
2000-04-06,-1.0344511241745193,-0.9971235575188766
2000-04-07,-1.0344511240730638,-0.9971235575188766
2000-04-10,-1.034451124072328,-0.9971235575188766
2000-04-11,-1.0344511240723226,-0.9971235575188766
2000-04-12,-1.0344511240723226,-0.9971235575188766
2000-04-13,-1.0344511240723226,-0.9971235575188766
2000-04-14,-1.0344511240723226,-0.9971235575188766
2000-04-17,-1.0344511240723226,-0.9971235575188766
2000-04-18,-1.0344511240723226,-0.9971235575188766
2000-04-19,-1.0344511240723226,-0.9971235575188766
2000-04-20,-1.0344511240723226,-0.9971235575188766
2000-04-21,-1.0344511240723226,-0.9971235575188766
2000-04-24,-1.0344511240723226,-0.9971235575188766
2000-04-25,-1.0344511240723226,-0.9971235575188766
2000-04-26,-1.0344511240723226,-0.9971235575188766
2000-04-27,-1.0344511240723226,-0.9971235575188766
2000-04-28,-1.0344511240723226,-0.9971235575188766
2000-05-01,-1.0249863380478137,-2.1038202165660396
2000-05-02,-1.0343803400769247,-0.9993516779128049
2000-05-03,-1.0344494122356425,-0.9993516778928294
2000-05-04,-1.0344499132012772,-0.9993516778928294
2000-05-05,-1.0344499168343102,-0.9993516778928294
2000-05-08,-1.0344499168606573,-0.9993516778928294
2000-05-09,-1.034449916860848,-0.9993516778928294
2000-05-10,-1.0344499168608496,-0.9993516778928294
2000-05-11,-1.0344499168608496,-0.9993516778928294
2000-05-12,-1.0344499168608496,-0.9993516778928294
2000-05-15,-1.0344499168608496,-0.9993516778928294
2000-05-16,-1.0344499168608496,-0.9993516778928294
2000-05-17,-1.0344499168608496,-0.9993516778928294
2000-05-18,-1.0344499168608496,-0.9993516778928294
2000-05-19,-1.0344499168608496,-0.9993516778928294
2000-05-22,-1.0344499168608496,-0.9993516778928294
2000-05-23,-1.0344499168608496,-0.9993516778928294
2000-05-24,-1.0344499168608496,-0.9993516778928294
2000-05-25,-1.0344499168608496,-0.9993516778928294
2000-05-26,-1.0344499168608496,-0.9993516778928294
2000-05-29,-1.0344499168608496,-0.9993516778928294
2000-05-30,-1.0344499168608496,-0.9993516778928294
2000-05-31,-1.0355636231631788,-1.0473102660396767
2000-06-01,-1.0344581220334137,-0.9994096431838967
2000-06-02,-1.0344501178046208,-0.9994096431815909
2000-06-05,-1.0344500597581918,-0.9994096431815909
2000-06-06,-1.0344500593372359,-0.9994096431815909
2000-06-07,-1.034450059334183,-0.9994096431815909
2000-06-08,-1.034450059334161,-0.9994096431815909
2000-06-09,-1.0344500593341608,-0.9994096431815909
2000-06-12,-1.0344500593341608,-0.9994096431815909
2000-06-13,-1.0344500593341608,-0.9994096431815909
2000-06-14,-1.0344500593341608,-0.9994096431815909
2000-06-15,-1.0344500593341608,-0.9994096431815909
2000-06-16,-1.0344500593341608,-0.9994096431815909
2000-06-19,-1.0344500593341608,-0.9994096431815909
2000-06-20,-1.0344500593341608,-0.9994096431815909
2000-06-21,-1.0344500593341608,-0.9994096431815909
2000-06-22,-1.0344500593341608,-0.9994096431815909
2000-06-23,-1.0344500593341608,-0.9994096431815909
2000-06-26,-1.0344500593341608,-0.9994096431815909
2000-06-27,-1.0344500593341608,-0.9994096431815909
2000-06-28,-1.0344500593341608,-0.9994096431815909
2000-06-29,-1.0344500593341608,-0.9994096431815909
2000-06-30,-1.0066420958949645,-2.025894933623795
2000-07-03,-1.034236350117977,-0.9998562332049543
2000-07-04,-1.0344448317603647,-0.9998562331854317
2000-07-05,-1.0344463441412146,-0.9998562331854317
2000-07-06,-1.034446355109108,-0.9998562331854317
2000-07-07,-1.0344463551886478,-0.9998562331854317
2000-07-10,-1.0344463551892245,-0.9998562331854317
2000-07-11,-1.0344463551892287,-0.9998562331854317
2000-07-12,-1.0344463551892287,-0.9998562331854317
2000-07-13,-1.0344463551892287,-0.9998562331854317
2000-07-14,-1.0344463551892287,-0.9998562331854317
2000-07-17,-1.0344463551892287,-0.9998562331854317
2000-07-18,-1.0344463551892287,-0.9998562331854317
2000-07-19,-1.0344463551892287,-0.9998562331854317
2000-07-20,-1.0344463551892287,-0.9998562331854317
2000-07-21,-1.0344463551892287,-0.9998562331854317
2000-07-24,-1.0344463551892287,-0.9998562331854317
2000-07-25,-1.0344463551892287,-0.9998562331854317
2000-07-26,-1.0344463551892287,-0.9998562331854317
2000-07-27,-1.0344463551892287,-0.9998562331854317
2000-07-28,-1.0344463551892287,-0.9998562331854317
2000-07-31,-1.023233837577812,-1.03286798698925
2000-08-01,-1.034362182524188,-0.9998652744394991
2000-08-02,-1.0344442169787997,-0.9998652744378761
2000-08-03,-1.0344448119684675,-0.9998652744378761
2000-08-04,-1.0344448162833688,-0.9998652744378761
2000-08-07,-1.034444816314661,-0.9998652744378761
2000-08-08,-1.0344448163148878,-0.9998652744378761
2000-08-09,-1.0344448163148896,-0.9998652744378761
2000-08-10,-1.0344448163148896,-0.9998652744378761
2000-08-11,-1.0344448163148896,-0.9998652744378761
2000-08-14,-1.0344448163148896,-0.9998652744378761
2000-08-15,-1.0344448163148896,-0.9998652744378761
2000-08-16,-1.0344448163148896,-0.9998652744378761
2000-08-17,-1.0344448163148896,-0.9998652744378761
2000-08-18,-1.0344448163148896,-0.9998652744378761
2000-08-21,-1.0344448163148896,-0.9998652744378761
2000-08-22,-1.0344448163148896,-0.9998652744378761
2000-08-23,-1.0344448163148896,-0.9998652744378761
2000-08-24,-1.0344448163148896,-0.9998652744378761
2000-08-25,-1.0344448163148896,-0.9998652744378761
2000-08-28,-1.0344448163148896,-0.9998652744378761
2000-08-29,-1.0344448163148896,-0.9998652744378761
2000-08-30,-1.0344448163148896,-0.9998652744378761
2000-08-31,-1.035067150170363,-1.0241382953449887
2000-09-01,-1.0344494106539253,-0.9998715837880203
2000-09-04,-1.034444934811675,-0.9998715837868116
2000-09-05,-1.034444902352833,-0.9998715837868116
2000-09-06,-1.03444490211744,-0.9998715837868116
2000-09-07,-1.0344449021157327,-0.9998715837868116
2000-09-08,-1.0344449021157205,-0.9998715837868116
2000-09-11,-1.0344449021157205,-0.9998715837868116
2000-09-12,-1.0344449021157205,-0.9998715837868116
2000-09-13,-1.0344449021157205,-0.9998715837868116
2000-09-14,-1.0344449021157205,-0.9998715837868116
2000-09-15,-1.0344449021157205,-0.9998715837868116
2000-09-18,-1.0344449021157205,-0.9998715837868116
2000-09-19,-1.0344449021157205,-0.9998715837868116
2000-09-20,-1.0344449021157205,-0.9998715837868116
2000-09-21,-1.0344449021157205,-0.9998715837868116
2000-09-22,-1.0344449021157205,-0.9998715837868116
2000-09-25,-1.0344449021157205,-0.9998715837868116
2000-09-26,-1.0344449021157205,-0.9998715837868116
2000-09-27,-1.0344449021157205,-0.9998715837868116
2000-09-28,-1.0344449021157205,-0.9998715837868116
