date,DEU_financial_markets_f1__DEU_financial_markets_f2
1999-09-09,0.5642428583029223
1999-09-10,0.564179828411183
1999-09-13,0.5641218171041527
1999-09-14,0.5640684265393832
1999-09-15,0.5640192901447825
1999-09-16,0.5639740702019467
1999-09-17,0.5639324556099063
1999-09-20,0.5638941598168115
1999-09-21,0.5638589189077821
1999-09-22,0.5638264898378369
1999-09-23,0.5637966487994985
1999-09-24,0.5637691897153152
1999-09-27,0.5637439228461656
1999-09-28,0.563720673506825
1999-09-29,0.5636992808808232
1999-09-30,0.5636795969271877
1999-10-01,0.5611642394706868
1999-10-04,0.5613475513884354
1999-10-05,0.5615162459475259
1999-10-06,0.5616714252079119
1999-10-07,0.561814173437042
1999-10-08,0.5619454876918499
1999-10-11,0.5620662848668918
1999-10-12,0.5621774081689717
1999-10-13,0.5622796330642131
1999-10-14,0.5623736727412767
1999-10-15,0.5624601831306988
1999-10-18,0.5625397675169195
1999-10-19,0.5626129807764898
1999-10-20,0.5626803332731116
1999-10-21,0.5627422944376081
1999-10-22,0.5627992960585668
1999-10-25,0.5628517353072555
1999-10-26,0.5628999775184518
1999-10-27,0.562944358747042
1999-10-28,0.562985188118596
1999-10-29,0.5630227499906326
1999-11-01,0.5630573059399178
1999-11-02,0.5645237715328901
1999-11-03,0.5644236214446463
1999-11-04,0.5643322312129833
1999-11-05,0.5642488658786018
1999-11-08,0.5641727764131939
1999-11-09,0.5641032895927748
1999-11-10,0.5640397996148806
1999-11-11,0.5639817607154005
1999-11-12,0.5639286806616728
1999-11-15,0.5638801150120678
1999-11-16,0.5638356620462891
1999-11-17,0.5637949582828896
1999-11-18,0.5637576745112114
1999-11-19,0.5637235122743042
1999-11-22,0.5636922007475403
1999-11-23,0.5636634939647273
1999-11-24,0.5636371683497103
1999-11-25,0.5636130205168206
1999-11-26,0.5635908653081987
1999-11-29,0.5635705340400773
1999-11-30,0.5635518729336397
1999-12-01,0.5622669663846913
1999-12-02,0.5623571110478425
1999-12-03,0.562440114021454
1999-12-06,0.5625164935906644
1999-12-07,0.5625867770468036
1999-12-08,0.5626514498941166
1999-12-09,0.562710959131127
1999-12-10,0.5627657162799108
1999-12-13,0.5628161001808438
1999-12-14,0.5628624595703924
1999-12-15,0.5629051154582978
1999-12-16,0.562944363319344
1999-12-17,0.562980475113817
1999-12-20,0.5630137011497455
1999-12-21,0.5630442717990578
1999-12-22,0.5630723990788983
1999-12-23,0.5630982781085173
1999-12-24,0.5631220884513704
1999-12-27,0.5631439953513405
1999-12-28,0.5631641508713248
1999-12-29,0.5631826949418044
1999-12-30,0.563199756326434
1999-12-31,0.5632154535111533
2000-01-03,0.5645238420239369
2000-01-04,0.5644330467322642
2000-01-05,0.5643494807600066
2000-01-06,0.5642725988509535
2000-01-07,0.5642018664750846
2000-01-10,0.5641367918324423
2000-01-11,0.5640769224407369
2000-01-12,0.5640218419942715
2000-01-13,0.5639711674734194
2000-01-14,0.5639245464847429
2000-01-17,0.5638816548134009
2000-01-18,0.5638421941709466
2000-01-19,0.5638058901229617
2000-01-20,0.5637724901821877
2000-01-21,0.5637417620539733
2000-01-24,0.5637134920218846
2000-01-25,0.563687483462302
2000-01-26,0.563663555477711
2000-01-27,0.5636415416392142
2000-01-28,0.5636212888295457
2000-01-31,0.5636026561785646
2000-02-01,0.5657607020957867
2000-02-02,0.5655775659381738
2000-02-03,0.5654089193731284
2000-02-04,0.5652536464385233
2000-02-07,0.5651106952735655
2000-02-08,0.5649790954207834
2000-02-09,0.5648579517305898
2000-02-10,0.5647464386901768
2000-02-11,0.5646437951527145
2000-02-14,0.5645493194428239
2000-02-15,0.5644623648150422
2000-02-16,0.564382335242838
2000-02-17,0.5643086815166736
2000-02-18,0.5642408976305927
2000-02-21,0.5641785174378184
2000-02-22,0.56412111155688
2000-02-23,0.5640682845108047
2000-02-24,0.5640196720829198
2000-02-25,0.5639749388737976
2000-02-28,0.5639337760448304
2000-02-29,0.5638958992348488
2000-03-01,0.5621188144633341
2000-03-02,0.5622117089089013
2000-03-03,0.562297291549716
2000-03-06,0.5623761486992715
2000-03-07,0.562448799793931
2000-03-08,0.5625157255721049
2000-03-09,0.562577370731685
2000-03-10,0.5626341464417691
2000-03-13,0.5626864327105303
2000-03-14,0.5627345806119599
2000-03-15,0.5627789143753557
2000-03-16,0.5628197333422509
2000-03-17,0.5628573137960731
2000-03-20,0.5628919106702164
2000-03-21,0.5629237591404449
2000-03-22,0.5629530761076599
2000-03-23,0.5629800615770733
2000-03-24,0.5630048999397665
2000-03-27,0.563027761162493
2000-03-28,0.5630488018914038
2000-03-29,0.5630681664751958
2000-03-30,0.5630859879129271
2000-03-31,0.5631023887315407
2000-04-03,0.5611665826312062
2000-04-04,0.5613358480917907
2000-04-05,0.5614915372245906
2000-04-06,0.5616347007374773
2000-04-07,0.5617663515564143
2000-04-10,0.5618874198925002
2000-04-11,0.5619987601188307
2000-04-12,0.5621011570577505
2000-04-13,0.5621953317308722
2000-04-14,0.5622819466201963
2000-04-17,0.5623616104839573
2000-04-18,0.5624348827666211
2000-04-19,0.562502277638709
2000-04-20,0.562564267698763
2000-04-21,0.5626212873667644
2000-04-24,0.5626737359956131
2000-04-25,0.5627219807248454
2000-04-26,0.5627663590985832
2000-04-27,0.5628071814677336
2000-04-28,0.5628447331946773
2000-05-01,0.5628792766770685
2000-05-02,0.5637382258483301
2000-05-03,0.5637126516167841
2000-05-04,0.563689345764824
2000-05-05,0.5636680707651677
2000-05-08,0.5636486387150017
2000-05-09,0.5636308806242852
2000-05-10,0.5636146443119606
2000-05-11,0.563599792560481
2000-05-12,0.5635862014939028
2000-05-15,0.5635737591502124
2000-05-16,0.5635623642226056
2000-05-17,0.5635519249479315
2000-05-18,0.5635423581234897
2000-05-19,0.5635335882359422
2000-05-22,0.5635255466882886
2000-05-23,0.563518171112757
2000-05-24,0.563511404759075
2000-05-25,0.5635051959489858
2000-05-26,0.5634994975890769
2000-05-29,0.5634942667350198
2000-05-30,0.5634894642012139
2000-05-31,0.5634850542105916
2000-06-01,0.5664077041845043
2000-06-02,0.5661686445821178
2000-06-05,0.5659486079025581
2000-06-06,0.5657461489510326
2000-06-07,0.5655598655515575
2000-06-08,0.5653884670434081
2000-06-09,0.5652307654703569
2000-06-12,0.5650856674546936
2000-06-13,0.5649521667061324
2000-06-14,0.5648293371174258
2000-06-15,0.5647163264018968
2000-06-16,0.5646123502313115
2000-06-19,0.5645166868355318
2000-06-20,0.564428672028218
2000-06-21,0.5643476946255004
2000-06-22,0.5642731922270137
2000-06-23,0.5642046473309927
2000-06-26,0.5641415837572825
2000-06-27,0.5640835633540977
2000-06-28,0.5640301829662298
2000-06-29,0.5639810716441183
2000-06-30,0.5639358880747852
2000-07-03,0.5625268241517034
2000-07-04,0.5625758375664167
2000-07-05,0.5626214938695118
2000-07-06,0.5626640225855628
2000-07-07,0.5627035939835531
2000-07-10,0.5627403768392883
2000-07-11,0.5627745367251116
2000-07-12,0.562806234709534
2000-07-13,0.5628356263946023
2000-07-14,0.5628628612292265
2000-07-17,0.5628880820467359
2000-07-18,0.5629114247834387
2000-07-19,0.5629330183421435
2000-07-20,0.5629529845706893
2000-07-21,0.5629714383306379
2000-07-24,0.5629884876356114
2000-07-25,0.5630042338423757
2000-07-26,0.563018771880819
2000-07-27,0.563032190511525
2000-07-28,0.5630445726017724
2000-07-31,0.5630559954125767
2000-08-01,0.561218310214155
2000-08-02,0.5613746505125027
2000-08-03,0.5615184554466746
2000-08-04,0.5616506951760404
2000-08-07,0.5617723042911629
2000-08-08,0.5618841411686848
2000-08-09,0.5619869942914715
2000-08-10,0.5620815880293942
2000-08-11,0.562168587928281
2000-08-14,0.562248605550959
2000-08-15,0.5623222029100827
2000-08-16,0.562389896528655
2000-08-17,0.5624521611607775
2000-08-18,0.562509433202125
2000-08-21,0.5625621138169249
2000-08-22,0.5626105718057712
2000-08-23,0.5626551462364018
2000-08-24,0.5626961488575793
2000-08-25,0.5627338663144251
2000-08-28,0.5627685621819243
2000-08-29,0.5628004788318663
2000-08-30,0.5628298391471418
2000-08-31,0.5628568480961148
2000-09-01,0.5608494211014238
2000-09-04,0.5609994448470992
2000-09-05,0.5611379604927756
2000-09-06,0.5612658620143266
2000-09-07,0.5613839272329954
2000-09-08,0.5614928826007879
2000-09-11,0.5615934056641158
2000-09-12,0.5616861275776314
2000-09-13,0.5617716356283365
2000-09-14,0.5618504757374077
2000-09-15,0.5619231549144955
2000-09-18,0.5619901436453206
2000-09-19,0.562051878198343
2000-09-20,0.5621087628403616
2000-09-21,0.562161171954189
2000-09-22,0.5622094520542358
2000-09-25,0.5622539236979636
2000-09-26,0.562294883292876
2000-09-27,0.5623326048000454
2000-09-28,0.5623673413362107
2000-09-29,0.5623993266772553
2000-10-02,0.5624287766664617
2000-10-03,0.5599867598220228
2000-10-04,0.5602339371911287
2000-10-05,0.5604619378703563
2000-10-06,0.5606721069284819
2000-10-09,0.560865808561053
2000-10-10,0.5610443073171726
2000-10-11,0.5612087746302659
2000-10-12,0.5613602950460024
2000-10-13,0.5614998721363824
2000-10-16,0.5616284340974503
2000-10-17,0.5617468390324092
2000-10-18,0.5618558799252631
2000-10-19,0.5619562893126969
2000-10-20,0.5620487436638325
2000-10-23,0.5621338674789005
2000-10-24,0.5622122371188298
2000-10-25,0.5622843843783821
2000-10-26,0.562350799815774
2000-10-27,0.5624119358518482
2000-10-30,0.5624682096517715
2000-10-31,0.5625200058020283
2000-11-01,0.5596339361729761
2000-11-02,0.5599198491224666
2000-11-03,0.5601832810444478
2000-11-06,0.5604258794572282
2000-11-07,0.5606492740052975
2000-11-08,0.5608549696556029
2000-11-09,0.5610443557940259
2000-11-10,0.561218714731422
2000-11-13,0.5613792296431135
2000-11-14,0.5615269919695947
2000-11-15,0.5616630083067093
2000-11-16,0.5617882068135869
2000-11-17,0.561903443166306
2000-11-20,0.5620095060846462
2000-11-21,0.5621071224584808
2000-11-22,0.5621969620994258
2000-11-23,0.5622796421422741
2000-11-24,0.5623557311196438
2000-11-27,0.5624257527320843
2000-11-28,0.5624901893347134
2000-11-29,0.5625494851602747
2000-11-30,0.5626040492973421
2000-12-01,0.5490440293919423
2000-12-04,0.550188323946533
2000-12-05,0.551242541319811
2000-12-06,0.5522130274528562
2000-12-07,0.5531063921780783
2000-12-08,0.5539287291910896
2000-12-11,0.5546856556010776
2000-12-12,0.5553823485516838
2000-12-13,0.5560235791060183
2000-12-14,0.5566137435932145
2000-12-15,0.5571568925995949
2000-12-18,0.5576567577745113
2000-12-19,0.5581167766090285
2000-12-20,0.5585401153346556
2000-12-21,0.5589296900791798
2000-12-22,0.5592881864072126
2000-12-25,0.5596180773642608
2000-12-26,0.5599216401349073
2000-12-27,0.5602009714179923
2000-12-28,0.5604580016144933
2000-12-29,0.5606945079170536
2001-01-01,0.5609121263838108
2001-01-02,0.5582769219281797
2001-01-03,0.5586710859659509
2001-01-04,0.5590334605983007
2001-01-05,0.5593666450443309
2001-01-08,0.5596730054674857
2001-01-09,0.5599547139406245
2001-01-10,0.5602137647202432
2001-01-11,0.5604519891014663
2001-01-12,0.5606710689862392
2001-01-15,0.560872549283157
2001-01-16,0.5610578492454248
2001-01-17,0.56122827284286
2001-01-18,0.5613850182544365
2001-01-19,0.5615291865594999
2001-01-22,0.5616617896983046
2001-01-23,0.5617837577658422
2001-01-24,0.5618959456969521
2001-01-25,0.5619991393953297
2001-01-26,0.5620940613542343
2001-01-29,0.5621813758123471
2001-01-30,0.5622616934843294
2001-01-31,0.56233557590209
2001-02-01,0.5579612436786657
2001-02-02,0.5583052399008288
2001-02-05,0.5586251131749855
2001-02-06,0.5589223884710883
2001-02-07,0.5591984297066984
2001-02-08,0.5594545565444925
2001-02-09,0.5596920386718588
2001-02-12,0.5599120918135823
2001-02-13,0.5601158751746788
2001-02-14,0.5603044900518332
2001-02-15,0.5604789793907521
2001-02-16,0.5606403281006089
2001-02-19,0.5607894639662061
2001-02-20,0.560927259023948
2001-02-21,0.5610545312896822
2001-02-22,0.5611720467453515
2001-02-23,0.561280521507554
2001-02-26,0.5613806241148909
2001-02-27,0.5614729778826986
2001-02-28,0.56155816328368
2001-03-01,0.5381029045897749
2001-03-02,0.5400684253322776
2001-03-05,0.5418805287077482
2001-03-06,0.5435483667461314
2001-03-07,0.5450833833467824
2001-03-08,0.5464961195386019
2001-03-09,0.5477962842314565
2001-03-12,0.5489928194793459
2001-03-13,0.550093960632723
2001-03-14,0.551107291791973
2001-03-15,0.5520397969361392
2001-03-16,0.5528979070678881
2001-03-19,0.5536875436864956
2001-03-20,0.5544141588746625
2001-03-21,0.5550827722616956
2001-03-22,0.555698005104604
2001-03-23,0.5562641117096337
2001-03-26,0.5567850083994212
2001-03-27,0.5572643002151105
2001-03-28,0.5577053055282319
2001-03-29,0.5581110787237825
2001-03-30,0.5584844311036411
2001-04-02,0.5588279501480865
2001-04-03,0.5513767874380979
2001-04-04,0.5522519419465821
2001-04-05,0.553056771656032
2001-04-06,0.5537966938745575
2001-04-09,0.554476983133443
2001-04-10,0.5551024789965098
2001-04-11,0.5556776229452542
2001-04-12,0.5562064919767942
2001-04-13,0.5566928292280725
2001-04-16,0.5571400719119941
2001-04-17,0.5575513768200879
2001-04-18,0.5579296436191645
2001-04-19,0.5582775361456764
2001-04-20,0.5585975018806131
2001-04-23,0.5588917897693431
2001-04-24,0.559162466534527
2001-04-25,0.5594114316157808
2001-04-26,0.5596404308569103
2001-04-27,0.5598510690500846
2001-04-30,0.5600448214360675
2001-05-01,0.5371104265986402
2001-05-02,0.5382381934734646
2001-05-03,0.5393826226919773
2001-05-04,0.5405323372281978
2001-05-07,0.5416772949491265
2001-05-08,0.5428089105224105
2001-05-09,0.5439199495998632
2001-05-10,0.5450044189659855
2001-05-11,0.5460574549992057
2001-05-14,0.5470752125585411
2001-05-15,0.5480547561342578
2001-05-16,0.5489939548025943
2001-05-17,0.5498913822193019
2001-05-18,0.5507462225890667
2001-05-21,0.5515581832690244
2001-05-22,0.5523274144124113
2001-05-23,0.5530544358378399
2001-05-24,0.5537400711230619
2001-05-25,0.5543853887695908
2001-05-28,0.5549916501648109
2001-05-29,0.5555602639786511
2001-05-30,0.5560927465693004
2001-05-31,0.5565906879331082
2001-06-01,0.5591751744987845
2001-06-04,0.5593829340359969
2001-06-05,0.5595843829055254
2001-06-06,0.5597787121744893
2001-06-07,0.5599652505545316
2001-06-08,0.560143542520414
2001-06-11,0.5603133117738072
2001-06-12,0.5604744295262385
2001-06-13,0.5606268871161569
2001-06-14,0.5607707724961475
2001-06-15,0.5609062501548582
2001-06-18,0.5610335440696075
2001-06-19,0.5611529233185144
2001-06-20,0.5612646900142154
2001-06-21,0.561369169253927
2001-06-22,0.5614667008121225
2001-06-25,0.5615576323319559
2001-06-26,0.5616423137994773
2001-06-27,0.561721093110473
2001-06-28,0.5617943125633303
2001-06-29,0.561862306132693
2001-07-02,0.5619253973978873
2001-07-03,0.5628814366106992
2001-07-04,0.562809557608833
2001-07-05,0.5627468105022851
2001-07-06,0.5626920732925054
2001-07-09,0.5626442718736322
2001-07-10,0.5626024791726889
2001-07-11,0.562565895129435
2001-07-12,0.562533829316326
2001-07-13,0.5625056858747809
2001-07-16,0.5624809504764882
2001-07-17,0.5624591790511513
2001-07-18,0.5624399880519292
2001-07-19,0.5624230460569252
2001-07-20,0.5624080665295219
2001-07-23,0.5623948015822907
2001-07-24,0.562383036608765
2001-07-25,0.5623725856647579
2001-07-26,0.5623632874962896
2001-07-27,0.5623550021247423
2001-07-30,0.5623476079117861
2001-07-31,0.5623409990370437
2001-08-01,0.5531727662318139
2001-08-02,0.5539018523358743
2001-08-03,0.554572263208837
2001-08-06,0.5551884058094221
2001-08-07,0.5557547202978201
2001-08-08,0.5562752762214613
2001-08-09,0.5567538045769391
2001-08-10,0.5571937269320155
2001-08-13,0.5575981818951377
2001-08-14,0.5579700491964252
2001-08-15,0.5583119716145277
2001-08-16,0.5586263749579607
2001-08-17,0.5589154862869685
2001-08-20,0.5591813505421798
2001-08-21,0.5594258457289307
2001-08-22,0.5596506967907844
2001-08-23,0.5598574882922328
2001-08-24,0.5600476760185619
2001-08-27,0.5602225975902029
2001-08-28,0.5603834821794187
2001-08-29,0.5605314594087221
2001-08-30,0.5606675675028763
2001-08-31,0.5607927607595793
2001-09-03,0.54522587667589
2001-09-04,0.5466089473195408
2001-09-05,0.5478822771082388
2001-09-06,0.5490536338940638
2001-09-07,0.5501311979817293
2001-09-10,0.5511224904524366
2001-09-11,0.5520344269261215
2001-09-12,0.5528733668167174
2001-09-13,0.5536451584674287
2001-09-14,0.5543551805354305
2001-09-17,0.5550083799569454
2001-09-18,0.5556093067902668
2001-09-19,0.5561621462051518
2001-09-20,0.5566707478613842
2001-09-21,0.5571386528966775
2001-09-24,0.5575691187239713
2001-09-25,0.5579651418202337
2001-09-26,0.5583294786728101
2001-09-27,0.5586646650348885
2001-09-28,0.5589730336286283
2001-10-01,0.5592567304226898
2001-10-02,0.3803248211058266
2001-10-03,0.31948160179942886
2001-10-04,0.26288505602983914
2001-10-05,0.2102799488806585
2001-10-08,0.16142096501847758
2001-10-09,0.11607272734757501
2001-10-10,0.07401016323632219
2001-10-11,0.03501872393178576
2001-10-12,-0.0011055236889704854
2001-10-15,-0.034555914864712454
2001-10-16,-0.0655152972410441
2001-10-17,-0.09415621811021428
2001-10-18,-0.1206411744342916
2001-10-19,-0.14512291293899862
2001-10-22,-0.1677447689978261
2001-10-23,-0.18864103440609786
2001-10-24,-0.20793734544946557
2001-10-25,-0.22575108388548643
2001-10-26,-0.24219178457128737
2001-10-29,-0.25736154448063975
2001-10-30,-0.2713554287597325
2001-10-31,-0.2842618702751045
2001-11-01,-0.3070152673655765
2001-11-02,-0.3168741019885092
2001-11-05,-0.3259980543142909
2001-11-06,-0.33443838479750077
2001-11-07,-0.3422431281052171
2001-11-08,-0.3494574033452379
2001-11-09,-0.3561235243465656
2001-11-12,-0.3622811161137419
2001-11-13,-0.3679672354124771
2001-11-14,-0.3732164937033454
2001-11-15,-0.3780611808915417
2001-11-16,-0.3825313885951551
2001-11-19,-0.3866551318498418
2001-11-20,-0.3904584683629947
2001-11-21,-0.39396561460520824
2001-11-22,-0.397199058181387
2001-11-23,-0.40017966605907407
2001-11-26,-0.4029267883486473
2001-11-27,-0.4054583574303068
2001-11-28,-0.40779098230773936
2001-11-29,-0.40994003813950275
2001-11-30,-0.4119197509580332
2001-12-03,-0.3809680649743671
2001-12-04,-0.30427752267162145
2001-12-05,-0.23390403978485935
2001-12-06,-0.16933702494759442
2001-12-07,-0.11008424401245424
2001-12-10,-0.0556972319487333
2001-12-11,-0.005767087224557828
2001-12-12,0.04007928285158266
2001-12-13,0.08218252054665778
2001-12-14,0.1208538275171846
2001-12-17,0.15637766712173815
2001-12-18,0.18901419479938814
2001-12-19,0.2190014473863774
2001-12-20,0.24655731824618904
2001-12-21,0.2718813416746721
2001-12-24,0.2951563071180233
2001-12-25,0.31654972122951985
2001-12-26,0.3362151336266473
2001-12-27,0.35429334034028637
2001-12-28,0.3709134773273959
2001-12-31,0.38619401501101047
2002-01-01,0.41871291898849144
2002-01-02,0.42966394396253993
2002-01-03,0.4398150444064193
2002-01-04,0.44921968464298734
2002-01-07,0.45792829709710436
2002-01-08,0.46598854212281254
2002-01-09,0.47344536870029114
2002-01-10,0.48034108861729413
2002-01-11,0.48671546143442457
2002-01-14,0.4926057877873605
2002-01-15,0.4980470088430591
2002-01-16,0.5030718099875905
2002-01-17,0.5077107270743331
2002-01-18,0.5119922537983339
2002-01-21,0.5159429489826997
2002-01-22,0.519587542764198
2002-01-23,0.5229490408470248
2002-01-24,0.5260488261558873
2002-01-25,0.5289067573627004
2002-01-28,0.5315412638861963
2002-01-29,0.5339694370718218
2002-01-30,0.5362071173517498
2002-01-31,0.5382689772631251
2002-02-01,0.5430759780729469
2002-02-04,0.5443934390493288
2002-02-05,0.545634113547582
2002-02-06,0.5468005681126886
2002-02-07,0.5478954371671998
2002-02-08,0.5489215460500432
2002-02-11,0.5498818538210006
2002-02-12,0.5507794035963102
2002-02-13,0.5516172799186447
2002-02-14,0.5523985726104791
2002-02-15,0.5531263465338986
2002-02-18,0.5538036166734346
2002-02-19,0.5544333279675346
2002-02-20,0.5550183393351211
2002-02-21,0.5555614113731367
2002-02-22,0.5560651972362756
2002-02-25,0.5565322362489226
2002-02-26,0.5569649498398581
2002-02-27,0.5573656394310138
2002-02-28,0.5577364859514147
2002-03-01,0.5565834654854993
2002-03-04,0.5570284916445273
2002-03-05,0.557439058757366
2002-03-06,0.55781771029659
2002-03-07,0.5581668597121381
2002-03-08,0.5584887481949986
2002-03-11,0.5587854554013667
2002-03-12,0.5590589097588821
2002-03-13,0.5593108983262776
2002-03-14,0.5595430761892454
2002-03-15,0.5597569753837381
2002-03-18,0.5599540133448275
2002-03-19,0.5601355008848046
2002-03-20,0.5603026497086422
2002-03-21,0.5604565794784074
2002-03-22,0.560598324440856
2002-03-25,0.5607288396343942
2002-03-26,0.5608490066929833
2002-03-27,0.5609596392654488
2002-03-28,0.561061488069184
2002-03-29,0.5611552455974184
2002-04-01,0.5612415504991596
2002-04-02,0.562510268398752
2002-04-03,0.5623510143817045
2002-04-04,0.5622207760502422
2002-04-05,0.5621153335890562
2002-04-08,0.562030865025448
2002-04-09,0.5619640653513149
2002-04-10,0.5619120857780959
2002-04-11,0.5618724785969462
2002-04-12,0.5618431474227383
2002-04-15,0.5618223025397348
2002-04-16,0.5618084210281007
2002-04-17,0.5618002113268863
2002-04-18,0.5617965818781839
2002-04-19,0.5617966134964519
2002-04-22,0.5617995351142638
2002-04-23,0.5618047025690321
2002-04-24,0.5618115801128337
2002-04-25,0.5618197243479157
2002-04-26,0.5618287703125692
2002-04-29,0.5618384194649149
2002-04-30,0.5618484293349723
2002-05-01,0.551351697606586
2002-05-02,0.5522458004044313
2002-05-03,0.5530700513028592
2002-05-06,0.553829379294304
2002-05-07,0.5545288240166538
2002-05-08,0.5551730451820647
2002-05-09,0.5557663494886471
2002-05-10,0.5563127159025846
2002-05-13,0.5568158193555406
2002-05-14,0.5572790529204725
2002-05-15,0.5577055485329332
2002-05-16,0.5580981963273529
2002-05-17,0.5584596626589601
2002-05-20,0.5587924068821332
2002-05-21,0.5590986969552978
2002-05-22,0.5593806239411506
2002-05-23,0.5596401154691617
2002-05-24,0.5598789482251054
2002-05-27,0.5600987595298728
2002-05-28,0.5603010580671547
2002-05-29,0.5604872338167837
2002-05-30,0.5606585672476619
2002-05-31,0.5608162378213196
2002-06-03,0.562977842583909
2002-06-04,0.5629341355407618
2002-06-05,0.5628942870582327
2002-06-06,0.5628580007189837
