date,ESP_public_finance_f1__ESP_public_finance_f2
1999-08-24,0.5967635812679473
1999-08-25,0.5967758653946874
1999-08-26,0.5967871686839438
1999-08-27,0.5967975693122186
1999-08-30,0.5968071392464669
1999-08-31,0.5968159447340238
1999-09-01,0.5966206853653346
1999-09-02,0.5966445325529621
1999-09-03,0.5966665120239335
1999-09-06,0.5966867670085677
1999-09-07,0.5967054302649014
1999-09-08,0.5967226247288007
1999-09-09,0.5967384641771722
1999-09-10,0.5967530538569232
1999-09-13,0.5967664910795293
1999-09-14,0.596778865781517
1999-09-15,0.5967902610515207
1999-09-16,0.5968007536248334
1999-09-17,0.5968104143465747
1999-09-20,0.596819308604726
1999-09-21,0.5968274967343862
1999-09-22,0.5968350343946457
1999-09-23,0.5968419729195127
1999-09-24,0.596848359644318
1999-09-27,0.5968542382090196
1999-09-28,0.5968596488397875
1999-09-29,0.59686462861022
1999-09-30,0.5968692116834878
1999-10-01,0.5967500832917392
1999-10-04,0.5967631416259923
1999-10-05,0.5967751750235779
1999-10-06,0.5967862624779285
1999-10-07,0.5967964770956273
1999-10-08,0.5968058865291725
1999-10-11,0.5968145533527478
1999-10-12,0.5968225354172259
1999-10-13,0.5968298861846405
1999-10-14,0.5968366550425632
1999-10-15,0.5968428875989658
1999-10-18,0.5968486259582699
1999-10-19,0.5968539089793534
1999-10-20,0.5968587725163341
1999-10-21,0.5968632496429893
1999-10-22,0.5968673708616706
1999-10-25,0.596871164297581
1999-10-26,0.5968746558792665
1999-10-27,0.596877869506153
1999-10-28,0.5968808272039418
1999-10-29,0.5968835492686348
1999-11-01,0.5968860543999422
1999-11-02,0.5963071418694883
1999-11-03,0.5963555744123755
1999-11-04,0.5964003050384337
1999-11-05,0.5964416033348092
1999-11-08,0.5964797214812827
1999-11-09,0.5965148949168032
1999-11-10,0.5965473431530994
1999-11-11,0.5965772706035715
1999-11-12,0.5966048674139787
1999-11-15,0.5966303102843744
1999-11-16,0.5966537632741777
1999-11-17,0.5966753785842573
1999-11-18,0.5966952973115357
1999-11-19,0.5967136501729491
1999-11-22,0.5967305581966634
1999-11-23,0.5967461333793194
1999-11-24,0.5967604793087564
1999-11-25,0.5967736917522146
1999-11-26,0.5967858592104339
1999-11-29,0.5967970634383941
1999-11-30,0.5968073799336852
1999-12-01,0.5946628500243718
1999-12-02,0.5948394793592324
1999-12-03,0.5950025827068705
1999-12-06,0.5951531494274422
1999-12-07,0.5952921041012634
1999-12-08,0.5954203093264839
1999-12-09,0.5955385688473166
1999-12-10,0.5956476307110345
1999-12-13,0.5957481904089882
1999-12-14,0.59584089396692
1999-12-15,0.5959263409580966
1999-12-16,0.5960050874195385
1999-12-17,0.5960776486571322
1999-12-20,0.5961445019298932
1999-12-21,0.5962060890072538
1999-12-22,0.5962628185961438
1999-12-23,0.5963150686369303
1999-12-24,0.5963631884690812
1999-12-27,0.5964075008688222
1999-12-28,0.5964483039621112
1999-12-29,0.5964858730170467
1999-12-30,0.5965204621203881
1999-12-31,0.5965523057432571
2000-01-03,0.5877170541392472
2000-01-04,0.5884276126930577
2000-01-05,0.5890832215840092
2000-01-06,0.589687989380004
2000-01-07,0.5902457398832881
2000-01-10,0.590760027653627
2000-01-11,0.591234154072775
2000-01-12,0.5916711829320958
2000-01-13,0.5920739554640007
2000-01-14,0.5924451047609417
2000-01-17,0.5927870695445955
2000-01-18,0.5931021072632668
2000-01-19,0.5933923065079563
2000-01-20,0.5936595987474645
2000-01-21,0.5939057693907462
2000-01-24,0.5941324681908162
2000-01-25,0.5943412190091564
2000-01-26,0.5945334289630064
2000-01-27,0.5947103969803774
2000-01-28,0.5948733217892636
2000-01-31,0.5950233093685104
2000-02-01,0.5891077275964862
2000-02-02,0.5896857875530301
2000-02-03,0.5902185070592637
2000-02-04,0.590709374919278
2000-02-07,0.5911616223612635
2000-02-08,0.5915782399144975
2000-02-09,0.5919619939640575
2000-02-10,0.5923154423893685
2000-02-11,0.5926409492985008
2000-02-14,0.5929406988783542
2000-02-15,0.5932167083870752
2000-02-16,0.5934708403195874
2000-02-17,0.5937048137803094
2000-02-18,0.5939202150992198
2000-02-21,0.594118507728632
2000-02-22,0.5943010414585448
2000-02-23,0.5944690609883585
2000-02-24,0.5946237138922555
2000-02-25,0.5947660580146956
2000-02-28,0.5948970683313868
2000-02-29,0.5950176433098043
2000-03-01,0.5953646071935201
2000-03-02,0.5954530136561565
2000-03-03,0.5955384663640126
2000-03-06,0.5956206101588131
2000-03-07,0.5956992003283342
2000-03-08,0.5957740831902163
2000-03-09,0.5958451792382884
2000-03-10,0.5959124688234481
2000-03-13,0.5959759800398403
2000-03-14,0.5960357785223824
2000-03-15,0.5960919588946073
2000-03-16,0.5961446376362154
2000-03-17,0.5961939471675307
2000-03-20,0.5962400309732974
2000-03-21,0.5962830396109602
2000-03-22,0.5963231274689145
2000-03-23,0.5963604501582856
2000-03-24,0.5963951624377943
2000-03-27,0.5964274165853655
2000-03-28,0.5964573611424677
2000-03-29,0.5964851399679801
2000-03-30,0.5965108915477452
2000-03-31,0.5965347485141068
2000-04-03,0.5929651680962091
2000-04-04,0.59323401933941
2000-04-05,0.5934884259242652
2000-04-06,0.5937285289863048
2000-04-07,0.5939545993770551
2000-04-10,0.5941670088412841
2000-04-11,0.594366205490434
2000-04-12,0.594552693293426
2000-04-13,0.5947270150385252
2000-04-14,0.5948897382816745
2000-04-17,0.5950414438534777
2000-04-18,0.5951827165488521
2000-04-19,0.5953141376703763
2000-04-20,0.5954362791386838
2000-04-21,0.5955496989211791
2000-04-24,0.5956549375640863
2000-04-25,0.5957525156427466
2000-04-26,0.5958429319714321
2000-04-27,0.595926662437055
2000-04-28,0.5960041593413568
2000-05-01,0.5960758511537395
2000-05-02,0.591709926472531
2000-05-03,0.5921204239481195
2000-05-04,0.5924985501046383
2000-05-05,0.5928468232626687
2000-05-08,0.593167571381182
2000-05-09,0.5934629452853976
2000-05-10,0.5937349314733955
2000-05-11,0.5939853641002933
2000-05-12,0.5942159361763506
2000-05-15,0.5944282100166306
2000-05-16,0.5946236269804419
2000-05-17,0.5948035165388403
2000-05-18,0.5949691047080841
2000-05-19,0.5951215218862115
2000-05-22,0.5952618101289149
2000-05-23,0.5953909298996835
2000-05-24,0.5955097663278536
2000-05-25,0.5956191350067445
2000-05-26,0.5957197873625629
2000-05-29,0.595812415623203
2000-05-30,0.5958976574145145
2000-05-31,0.5959761000100816
2000-06-01,0.5946991692057126
2000-06-02,0.5948701771145739
2000-06-05,0.5950275937358294
2000-06-06,0.5951724925667459
2000-06-07,0.595305863436572
2000-06-08,0.5954286187671658
2000-06-09,0.5955415994927351
2000-06-12,0.5956455805478271
2000-06-13,0.5957412759516982
2000-06-14,0.5958293435159274
2000-06-15,0.5959103892008176
2000-06-16,0.5959849711447869
2000-06-19,0.5960536033896181
2000-06-20,0.5961167593231043
2000-06-21,0.5961748748593348
2000-06-22,0.5962283513756113
2000-06-23,0.5962775584237651
2000-06-26,0.5963228362324922
2000-06-27,0.5963644980162077
2000-06-28,0.5964028321048696
2000-06-29,0.5964381039082227
2000-06-30,0.5964705577269728
2000-07-03,0.596061961765059
2000-07-04,0.5961203950314049
2000-07-05,0.596175588044641
2000-07-06,0.5962275853225232
2000-07-07,0.5962764594469174
2000-07-10,0.5963223043945007
2000-07-11,0.596365229843355
2000-07-12,0.5964053565051683
2000-07-13,0.5964428123220576
2000-07-14,0.5964777293902706
2000-07-17,0.5965102414931578
2000-07-18,0.5965404821432242
2000-07-19,0.5965685830480814
2000-07-20,0.5965946729280484
2000-07-21,0.5966188766242481
2000-07-24,0.5966413144455593
2000-07-25,0.5966621017109174
2000-07-26,0.5966813484504029
2000-07-27,0.5966991592344761
2000-07-28,0.5967156331057414
2000-07-31,0.5967308635918975
2000-08-01,0.5964174002173857
2000-08-02,0.5964562183082793
2000-08-03,0.5964919798884962
2000-08-04,0.5965249219778015
2000-08-07,0.5965552637891924
2000-08-08,0.5965832079694013
2000-08-09,0.5966089417759689
2000-08-10,0.5966326381827256
2000-08-11,0.5966544569159822
2000-08-14,0.5966745454240685
2000-08-15,0.596693039783079
2000-08-16,0.5967100655418361
2000-08-17,0.5967257385091592
2000-08-18,0.5967401654865386
2000-08-21,0.5967534449493102
2000-08-22,0.5967656676793629
2000-08-23,0.596776917352337
2000-08-24,0.596787271082172
2000-08-25,0.5967967999257591
2000-08-28,0.5968055693503262
2000-08-29,0.5968136396660637
2000-08-30,0.5968210664263678
2000-08-31,0.5968279007979522
2000-09-01,0.5935346911170595
2000-09-04,0.593787586782137
2000-09-05,0.5940225580179022
2000-09-06,0.594240692975111
2000-09-07,0.594443043885472
2000-09-08,0.5946306226491375
2000-09-11,0.5948043976263049
2000-09-12,0.5949652916111168
2000-09-13,0.5951141807639952
2000-09-14,0.5952518943137411
2000-09-15,0.595379214870928
2000-09-18,0.5954968792200084
2000-09-19,0.5956055794796633
2000-09-20,0.5957059645397691
2000-09-21,0.5957986416993777
2000-09-22,0.5958841784436855
2000-09-25,0.5959631043094384
2000-09-26,0.5960359127978905
2000-09-27,0.5961030633025601
2000-09-28,0.596164983025816
2000-09-29,0.5962220688640042
2000-10-02,0.5962746892455335
2000-10-03,0.5957694016153642
2000-10-04,0.5958594869639893
2000-10-05,0.5959423954214021
2000-10-06,0.5960186964792705
2000-10-09,0.5960889148587633
2000-10-10,0.5961535338953133
2000-10-11,0.5962129987591265
2000-10-12,0.5962677194317962
2000-10-13,0.5963180734564624
2000-10-16,0.5963644084778505
2000-10-17,0.5964070445875024
2000-10-18,0.5964462764885067
2000-10-19,0.5964823754930851
2000-10-20,0.5965155913654872
2000-10-23,0.59654615402179
2000-10-24,0.596574275097389
2000-10-25,0.5966001493922037
2000-10-26,0.5966239562029069
2000-10-27,0.5966458605508083
2000-10-30,0.5966660143134066
2000-10-31,0.5966845572670181
2000-11-01,0.5962495935367973
2000-11-02,0.5963004190445331
2000-11-03,0.5963471911931044
2000-11-06,0.5963902323205876
2000-11-07,0.5964298392571271
2000-11-08,0.5964662853401828
2000-11-09,0.5964998222549618
2000-11-10,0.5965306817336029
2000-11-13,0.5965590771235012
2000-11-14,0.5965852048344528
2000-11-15,0.5966092456736617
2000-11-16,0.5966313660770185
2000-11-17,0.5966517192444778
2000-11-20,0.5966704461868073
2000-11-21,0.5966876766904585
2000-11-22,0.5967035302068262
2000-11-23,0.596718116671701
2000-11-24,0.5967315372602944
2000-11-27,0.5967438850828193
2000-11-28,0.5967552458252321
2000-11-29,0.5967656983393999
2000-11-30,0.5967753151866351
2000-12-01,0.5935844780460012
2000-12-04,0.5938347856487167
2000-12-05,0.5940660684136749
2000-12-06,0.5942796961717429
2000-12-07,0.5944769521353547
2000-12-08,0.594659036487444
2000-12-11,0.5948270700548892
2000-12-12,0.594982098134488
2000-12-13,0.5951250943926724
2000-12-14,0.5952569647763077
2000-12-15,0.5953785513853305
2000-12-18,0.5954906362690857
2000-12-19,0.5955939451174028
2000-12-20,0.5956891508249802
2000-12-21,0.5957768769138194
2000-12-22,0.5958577008034652
2000-12-25,0.5959321569228619
2000-12-26,0.5960007396608846
2000-12-27,0.5960639061551898
2000-12-28,0.5961220789210446
2000-12-29,0.5961756483233742
2001-01-01,0.596224974896434
2001-01-02,0.58102115546283
2001-01-03,0.5821742643890888
2001-01-04,0.5832384718124279
2001-01-05,0.5842203920549869
2001-01-08,0.5851261831011134
2001-01-09,0.5859615728459394
2001-01-10,0.5867318844774219
2001-01-11,0.5874420610910827
2001-01-12,0.5880966894303871
2001-01-15,0.5887000226749156
2001-01-16,0.589256002223232
2001-01-17,0.5897682784381073
2001-01-18,0.5902402303389944
2001-01-19,0.5906749842408063
2001-01-22,0.5910754313495122
2001-01-23,0.5914442443342223
2001-01-24,0.5917838929025884
2001-01-25,0.5920966584118212
2001-01-26,0.5923846475516605
2001-01-29,0.5926498051384753
2001-01-30,0.5928939260615057
2001-01-31,0.5931186664232837
2001-02-01,0.5962540931908318
2001-02-02,0.5962621755108942
2001-02-05,0.5962705884454181
2001-02-06,0.5962791618132013
2001-02-07,0.5962877598011194
2001-02-08,0.5962962752680782
2001-02-09,0.5963046249464442
2001-02-12,0.5963127453636584
2001-02-13,0.5963205893847886
2001-02-14,0.5963281232890826
2001-02-15,0.5963353243046291
2001-02-16,0.5963421785350905
2001-02-19,0.5963486792212255
2001-02-20,0.5963548252876438
2001-02-21,0.5963606201320415
2001-02-22,0.5963660706201097
2001-02-23,0.5963711862545202
2001-02-26,0.5963759784909026
2001-02-27,0.5963804601776634
2001-02-28,0.5963846450998846
2001-03-01,0.5813590259197876
2001-03-02,0.5823152946736587
2001-03-05,0.5831959702045277
2001-03-06,0.5840069635854741
2001-03-07,0.5847537331748398
2001-03-08,0.5854413179982128
2001-03-09,0.5860743687446133
2001-03-12,0.5866571766502862
2001-03-13,0.587193700387963
2001-03-14,0.5876875910767517
2001-03-15,0.5881422155245117
2001-03-16,0.588560677810847
2001-03-19,0.5889458393147393
2001-03-20,0.5893003372865173
2001-03-21,0.5896266020593255
2001-03-22,0.5899268729906557
2001-03-23,0.5902032132198562
2001-03-26,0.5904575233229015
2001-03-27,0.5906915539411415
2001-03-28,0.590906917456279
2001-03-29,0.5911050987794717
2001-03-30,0.5912874653182593
2001-04-02,0.5914552761809665
2001-04-03,0.5931798278765983
2001-04-04,0.5932696839388455
2001-04-05,0.5933524353412246
2001-04-06,0.5934286376491243
2001-04-09,0.5934988039550093
2001-04-10,0.5935634079521029
2001-04-11,0.5936228868367105
2001-04-12,0.5936776440159206
2001-04-13,0.5937280516306566
2001-04-16,0.5937744529040698
2001-04-17,0.5938171643251776
2001-04-18,0.5938564776774561
2001-04-19,0.5938926619218363
2001-04-20,0.593925964943241
2001-04-23,0.5939566151694328
2001-04-24,0.5939848230705765
2001-04-25,0.59401078254751
2001-04-26,0.5940346722163112
2001-04-27,0.5940566565963448
2001-04-30,0.5940768872085599
2001-05-01,0.57536931755398
2001-05-02,0.5767091145469976
2001-05-03,0.5779901597513383
2001-05-04,0.5792111796374875
2001-05-07,0.5803716509939422
2001-05-08,0.5814716874097969
2001-05-09,0.5825119361133007
2001-05-10,0.583493484813469
2001-05-11,0.5844177783265687
2001-05-14,0.5852865446209705
2001-05-15,0.586101729798949
2001-05-16,0.5868654414504597
2001-05-17,0.5875798997587673
2001-05-18,0.588247395707332
2001-05-21,0.5888702557277066
2001-05-22,0.5894508121354585
2001-05-23,0.5899913787216209
2001-05-24,0.590494230897554
2001-05-25,0.5909615898284237
2001-05-28,0.5913956100322825
2001-05-29,0.5917983699658651
2001-05-30,0.59217186516308
2001-05-31,0.5925180035364365
2001-06-01,0.5926379020956034
2001-06-04,0.5929430902885638
2001-06-05,0.5932280970726433
2001-06-06,0.5934939183342267
2001-06-07,0.5937415587354733
2001-06-08,0.593972018691389
2001-06-11,0.5941862841256056
2001-06-12,0.5943853184439047
2001-06-13,0.5945700563788466
2001-06-14,0.594741399403768
2001-06-15,0.5949002124547373
2001-06-18,0.595047321734975
2001-06-19,0.5951835134081266
2001-06-20,0.595309533014875
2001-06-21,0.5954260854720419
2001-06-22,0.5955338355348807
2001-06-25,0.5956334086219842
2001-06-26,0.5957253919184652
2001-06-27,0.5958103356870487
2001-06-28,0.595888754728731
2001-06-29,0.5959611299449447
2001-07-02,0.5960279099619171
2001-07-03,0.5954938344890133
2001-07-04,0.5955968609267821
2001-07-05,0.5956917151841186
2001-07-06,0.5957790403557575
2001-07-09,0.5958594297119946
2001-07-10,0.5959334304426781
2001-07-11,0.5960015471336749
2001-07-12,0.5960642449969951
2001-07-13,0.5961219528695014
2001-07-16,0.5961750659946543
2001-07-17,0.5962239486011912
2001-07-18,0.5962689362920446
2001-07-19,0.5963103382561776
2001-07-20,0.5963484393153831
2001-07-23,0.5963835018174376
2001-07-24,0.5964157673863754
2001-07-25,0.5964454585400056
2001-07-26,0.5964727801841929
2001-07-27,0.5964979209928182
2001-07-30,0.5965210546817726
2001-07-31,0.5965423411847868
2001-08-01,0.591009880072037
2001-08-02,0.5914433370527312
2001-08-03,0.591843033099602
2001-08-06,0.5922115298473802
2001-08-07,0.5925512049895525
2001-08-08,0.5928642639512711
2001-08-09,0.5931527509603639
2001-08-10,0.5934185596392136
2001-08-13,0.5936634430954264
2001-08-14,0.5938890234998373
2001-08-15,0.5940968011489112
2001-08-16,0.5942881630153064
2001-08-17,0.5944643907956202
2001-08-20,0.5946266684683416
2001-08-21,0.5947760893780447
2001-08-22,0.5949136628640156
2001-08-23,0.5950403204529979
2001-08-24,0.5951569216366748
2001-08-27,0.595264259254983
2001-08-28,0.5953630645065074
2001-08-29,0.5954540116070267
2001-08-30,0.595537722116938
2001-08-31,0.5956147689577334
2001-09-03,0.5836731818133596
2001-09-04,0.584554124589512
2001-09-05,0.5853656408938865
2001-09-06,0.586113127428831
2001-09-07,0.5868015724372848
2001-09-10,0.5874355850941961
2001-09-11,0.5880194228946246
2001-09-12,0.5885570172730563
2001-09-13,0.5890519975368125
2001-09-14,0.5895077131974622
2001-09-17,0.5899272547842247
2001-09-18,0.5903134732225759
2001-09-19,0.5906689978598487
2001-09-20,0.5909962532176147
2001-09-21,0.5912974745482349
2001-09-24,0.5915747222702096
2001-09-25,0.5918298953539751
2001-09-26,0.5920647437266386
2001-09-27,0.5922808797608892
2001-09-28,0.5924797889100208
2001-10-01,0.5926628395476917
2001-10-02,0.5638073267119326
2001-10-03,0.5513668173341536
2001-10-04,0.5396663451211727
2001-10-05,0.5286736536510195
2001-10-08,0.5183567651011425
2001-10-09,0.508684075221325
2001-10-10,0.4996244453154769
2001-10-11,0.49114729005709956
2001-10-12,0.48322266003585845
2001-10-15,0.4758213180178601
2001-10-16,0.4689148080373714
2001-10-17,0.4624755166092963
2001-10-18,0.45647672554588403
2001-10-19,0.45089265606481543
2001-10-22,0.4456985040774077
2001-10-23,0.4408704667355552
2001-10-24,0.43638576048685257
2001-10-25,0.43222263103402553
2001-10-26,0.42836035571442604
2001-10-29,0.42477923890694186
2001-10-30,0.4214606011377803
2001-10-31,0.4183867625950365
2001-11-01,0.050882186205152544
2001-11-02,0.02390636581056255
2001-11-05,-0.0018487337935464989
2001-11-06,-0.02640203837210706
2001-11-07,-0.049774817189814406
2001-11-08,-0.07199067450276934
2001-11-09,-0.09307549112241317
2001-11-12,-0.11305731927221913
2001-11-13,-0.13196623528272633
2001-11-14,-0.14983415589051385
2001-11-15,-0.16669462476722816
2001-11-16,-0.18258257639839037
2001-11-19,-0.19753408457438978
2001-11-20,-0.21158610258302174
2001-11-21,-0.2247762017534628
2001-11-22,-0.23714231435353123
2001-11-23,-0.2487224860464555
2001-11-26,-0.25955464222968727
2001-11-27,-0.26967637166085345
2001-11-28,-0.279124729871324
2001-11-29,-0.2879360640134023
2001-11-30,-0.29614586001050835
2001-12-03,-0.239116159175966
2001-12-04,-0.1757629030026967
2001-12-05,-0.11700844741557204
2001-12-06,-0.06254837814160655
2001-12-07,-0.012094592967726832
2001-12-10,0.034625095729264345
2001-12-11,0.07786740689573293
2001-12-12,0.11787407825073423
2001-12-13,0.1548723887623416
2001-12-14,0.1890757092954451
2001-12-17,0.22068407456266606
2001-12-18,0.24988476974534968
2001-12-19,0.2768529255637928
2001-12-20,0.3017521161057643
2001-12-21,0.3247349543221223
2001-12-24,0.34594368073019577
2001-12-25,0.3655107415006763
2001-12-26,0.3835593527206767
2001-12-27,0.40020404820924593
2001-12-28,0.4155512088019651
2001-12-31,0.4296995715123596
2002-01-01,0.441748999608975
2002-01-02,0.4531519188007548
2002-01-03,0.46377701442756003
2002-01-04,0.47366918132917013
2002-01-07,0.48287175385074654
2002-01-08,0.4914264327610782
2002-01-09,0.49937322950350815
2002-01-10,0.5067504271668852
2002-01-11,0.5135945574862173
2002-01-14,0.5199403928208837
2002-01-15,0.5258209518101153
2002-01-16,0.5312675172531915
2002-01-17,0.5363096646882568
2002-01-18,0.5409753001328345
2002-01-21,0.545290705486553
2002-01-22,0.5492805901696792
2002-01-23,0.5529681476689454
2002-01-24,0.5563751157758874
2002-01-25,0.5595218394252008
2002-01-28,0.5624273351657105
2002-01-29,0.5651093564200671
2002-01-30,0.5675844588080052
2002-01-31,0.569868064919673
2002-02-01,0.572753109585281
2002-02-04,0.574633276098329
2002-02-05,0.5763674764261417
2002-02-06,0.5779667244394562
2002-02-07,0.5794412505540967
2002-02-08,0.5808005503238248
2002-02-11,0.5820534311079633
2002-02-12,0.583208056715244
2002-02-13,0.5842719899551971
2002-02-14,0.5852522330626824
2002-02-15,0.5861552659896194
2002-02-18,0.5869870825813011
2002-02-19,0.5877532246734709
2002-02-20,0.5884588141612479
2002-02-21,0.589108583102485
2002-02-22,0.5897069019268072
2002-02-25,0.5902578058277608
2002-02-26,0.5907650194196657
2002-02-27,0.5912319797432128
2002-02-28,0.5916618577048991
2002-03-01,0.5906016079027716
2002-03-04,0.5910737324177764
2002-03-05,0.5915081479638308
2002-03-06,0.5919078619763033
2002-03-07,0.5922756426760327
2002-03-08,0.5926140380308964
2002-03-11,0.5929253931929949
2002-03-12,0.5932118665685405
2002-03-13,0.5934754446256774
2002-03-14,0.5937179555376602
2002-03-15,0.5939410817515554
2002-03-18,0.5941463715658568
2002-03-19,0.594335249794129
2002-03-20,0.5945090275859422
2002-03-21,0.5946689114709427
2002-03-22,0.5948160116868717
2002-03-25,0.5949513498476826
2002-03-26,0.5950758660035848
2002-03-27,0.5951904251408402
2002-03-28,0.5952958231654435
2002-03-29,0.5953927924113811
2002-04-01,0.5954820067110072
2002-04-02,0.581543400218866
2002-04-03,0.582663384002435
2002-04-04,0.5837087756155345
2002-04-05,0.5846834301929514
2002-04-08,0.5855911800817142
2002-04-09,0.5864358000249845
2002-04-10,0.5872209798558665
2002-04-11,0.5879503030500276
2002-04-12,0.5886272303312475
2002-04-15,0.5892550876011918
2002-04-16,0.5898370575396623
2002-04-17,0.5903761742932468
2002-04-18,0.5908753207378227
2002-04-19,0.5913372278632372
2002-04-22,0.5917644758863803
2002-04-23,0.5921594967516217
2002-04-24,0.5925245777252708
2002-04-25,0.5928618658334377
2002-04-26,0.5931733729306825
2002-04-29,0.5934609812203979
2002-04-30,0.5937264490773257
2002-05-01,0.5921980377282358
2002-05-02,0.5925631275618407
2002-05-03,0.5928994667144232
2002-05-06,0.5932092860552747
2002-05-07,0.5934946483150026
2002-05-08,0.5937574601058783
2002-05-09,0.5939994830748441
2002-05-10,0.5942223443628908
2002-05-13,0.5944275463972383
2002-05-14,0.5946164760447842
2002-05-15,0.5947904131565928
2002-05-16,0.5949505385338947
2002-05-17,0.5950979413462888
2002-05-20,0.595233626032643
2002-05-21,0.5953585187147253
2002-05-22,0.5954734731528465
2002-05-23,0.5955792762718983
2002-05-24,0.5956766532851179
2002-05-27,0.5957662724417709
2002-05-28,0.5958487494237429
2002-05-29,0.5959246514147885
2002-05-30,0.5959945008649417
2002-05-31,0.5960587789713427
2002-06-03,0.5952720783112087
2002-06-04,0.5953901076415136
2002-06-05,0.595498824193396
